	state	city	municipality	edgar_emission_2015(tons_CO2)
2020	Tamaulipas	Xicoténcatl	Xicoténcatl, Tamaulipas	6357.309118255803
2021	Tlaxcala	AcuamanaladeMiguelHidalgo	AcuamanaladeMiguelHidalgo, Tlaxcala	1137.2236589457978
2022	Tlaxcala	AmaxacdeGuerrero	AmaxacdeGuerrero, Tlaxcala	2495.6818673308358
2023	Tlaxcala	ApetatitlándeAntonioCarvajal	ApetatitlándeAntonioCarvajal, Tlaxcala	2584.049563015611
2024	Tlaxcala	Apizaco	Apizaco, Tlaxcala	3451.9841292839856
2025	Tlaxcala	Atlangatepec	Atlangatepec, Tlaxcala	3091.1693488259375
2026	Tlaxcala	Atltzayanca	Atltzayanca, Tlaxcala	6782.915266268633
2027	Tlaxcala	BenitoJuárez	BenitoJuárez, Tlaxcala	538.7493035842248
2028	Tlaxcala	Calpulalpan	Calpulalpan, Tlaxcala	10108.23004912978
2029	Tlaxcala	Chiautempan	Chiautempan, Tlaxcala	10548.618580033586
2030	Tlaxcala	ContladeJuanCuamatzi	ContladeJuanCuamatzi, Tlaxcala	3566.9925853069462
2031	Tlaxcala	Cuapiaxtla	Cuapiaxtla, Tlaxcala	4217.0972878898665
2032	Tlaxcala	Cuaxomulco	Cuaxomulco, Tlaxcala	1117.3613019091881
2033	Tlaxcala	ElCarmenTequexquitla	ElCarmenTequexquitla, Tlaxcala	3220.179879540678
2034	Tlaxcala	EmilianoZapata	EmilianoZapata, Tlaxcala	1105.9889453310095
2035	Tlaxcala	Españita	Españita, Tlaxcala	4551.562161799746
2036	Tlaxcala	Huamantla	Huamantla, Tlaxcala	24291.056912261425
2037	Tlaxcala	Hueyotlipan	Hueyotlipan, Tlaxcala	6474.511866898756
2038	Tlaxcala	IxtacuixtladeMarianoMatamoros	IxtacuixtladeMarianoMatamoros, Tlaxcala	12757.78815732646
2039	Tlaxcala	Ixtenco	Ixtenco, Tlaxcala	2042.0624060046885
2040	Tlaxcala	LaMagdalenaTlaltelulco	LaMagdalenaTlaltelulco, Tlaxcala	2964.02833472089
2041	Tlaxcala	LázaroCárdenas	LázaroCárdenas, Tlaxcala	1007.299693177367
2042	Tlaxcala	MazatecochcodeJoséMaríaMorel	MazatecochcodeJoséMaríaMorel, Tlaxcala	1079.491719318786
2043	Tlaxcala	MuñozdeDomingoArenas	MuñozdeDomingoArenas, Tlaxcala	1211.2540448130603
2044	Tlaxcala	NanacamilpadeMarianoArista	NanacamilpadeMarianoArista, Tlaxcala	5839.745043137967
2045	Tlaxcala	Natívitas	Natívitas, Tlaxcala	11136.62682956191
2046	Tlaxcala	Panotla	Panotla, Tlaxcala	9413.814720212591
2047	Tlaxcala	PapalotladeXicohténcatl	PapalotladeXicohténcatl, Tlaxcala	2362.51570833758
2048	Tlaxcala	SanDamiánTexóloc	SanDamiánTexóloc, Tlaxcala	2584.5077328938823
2049	Tlaxcala	SanFranciscoTetlanohcan	SanFranciscoTetlanohcan, Tlaxcala	3632.8241382447422
2050	Tlaxcala	SanJerónimoZacualpan	SanJerónimoZacualpan, Tlaxcala	1818.6036257214555
2051	Tlaxcala	SanJoséTeacalco	SanJoséTeacalco, Tlaxcala	4067.4348973306733
2052	Tlaxcala	SanJuanHuactzinco	SanJuanHuactzinco, Tlaxcala	798.7685099058895
2053	Tlaxcala	SanLorenzoAxocomanitla	SanLorenzoAxocomanitla, Tlaxcala	891.1899233540375
2054	Tlaxcala	SanLucasTecopilco	SanLucasTecopilco, Tlaxcala	1037.6216733781107
2055	Tlaxcala	SanPablodelMonte	SanPablodelMonte, Tlaxcala	4109.010938563682
2056	Tlaxcala	SanctórumdeLázaroCárdenas	SanctórumdeLázaroCárdenas, Tlaxcala	2505.992466745349
2057	Tlaxcala	SantaAnaNopalucan	SantaAnaNopalucan, Tlaxcala	2321.3504663118747
2058	Tlaxcala	SantaApoloniaTeacalco	SantaApoloniaTeacalco, Tlaxcala	1838.5702341376266
2059	Tlaxcala	SantaCatarinaAyometla	SantaCatarinaAyometla, Tlaxcala	945.9104608856866
2060	Tlaxcala	SantaCruzQuilehtla	SantaCruzQuilehtla, Tlaxcala	519.3759923804142
2061	Tlaxcala	SantaCruzTlaxcala	SantaCruzTlaxcala, Tlaxcala	2076.8097471902324
2062	Tlaxcala	SantaIsabelXiloxoxtla	SantaIsabelXiloxoxtla, Tlaxcala	1456.108369780918
2063	Tlaxcala	Tenancingo	Tenancingo, Tlaxcala	2043.3972875195586
2064	Tlaxcala	Teolocholco	Teolocholco, Tlaxcala	2502.0879633120653
2065	Tlaxcala	TepetitladeLardizábal	TepetitladeLardizábal, Tlaxcala	1695.7295831244141
2066	Tlaxcala	Tepeyanco	Tepeyanco, Tlaxcala	2692.3435929525376
2067	Tlaxcala	Terrenate	Terrenate, Tlaxcala	4403.139543863519
2068	Tlaxcala	TetladelaSolidaridad	TetladelaSolidaridad, Tlaxcala	4905.485249786274
2069	Tlaxcala	Tetlatlahuca	Tetlatlahuca, Tlaxcala	5997.368693670936
2070	Tlaxcala	Tlaxcala	Tlaxcala, Tlaxcala	12610.638421093816
2071	Tlaxcala	Tlaxco	Tlaxco, Tlaxcala	17105.971856365337
2072	Tlaxcala	Tocatlán	Tocatlán, Tlaxcala	861.5487676301667
2073	Tlaxcala	Totolac	Totolac, Tlaxcala	3370.1515856328765
2074	Tlaxcala	Tzompantepec	Tzompantepec, Tlaxcala	2352.237452996866
2075	Tlaxcala	Xaloztoc	Xaloztoc, Tlaxcala	2491.3136055148766
2076	Tlaxcala	Xaltocan	Xaltocan, Tlaxcala	12793.200681152572
2077	Tlaxcala	Xicohtzinco	Xicohtzinco, Tlaxcala	847.3370999775342
2078	Tlaxcala	Yauhquemehcan	Yauhquemehcan, Tlaxcala	7580.27186722962
2079	Tlaxcala	Zacatelco	Zacatelco, Tlaxcala	5306.060080929202
2080	Tlaxcala	ZiltlaltépecdeTrinidadSánchez	ZiltlaltépecdeTrinidadSánchez, Tlaxcala	4867.359573506575
2081	Veracruz	Acajete	Acajete, Veracruz	18873.8131170131
2082	Veracruz	Acatlán	Acatlán, Veracruz	910.9080365552921
2083	Veracruz	Acayucan	Acayucan, Veracruz	21891.395411815924
2084	Veracruz	Actopan	Actopan, Veracruz	15637.241937138477
2085	Veracruz	Acula	Acula, Veracruz	2477.5515681034276
2086	Veracruz	Acultzingo	Acultzingo, Veracruz	17787.348101510488
2087	Veracruz	AguaDulce	AguaDulce, Veracruz	11674.9936441611
2088	Veracruz	ÁlamoTemapache	ÁlamoTemapache, Veracruz	46866.883976498844
2089	Veracruz	Alpatláhuac	Alpatláhuac, Veracruz	5942.742314656474
2090	Veracruz	AltoLucerodeGutiérrezBarrios	AltoLucerodeGutiérrezBarrios, Veracruz	7490.591220081079
2091	Veracruz	Altotonga	Altotonga, Veracruz	14671.432144897584
2092	Veracruz	Alvarado	Alvarado, Veracruz	9866.271002540909
2093	Veracruz	Amatitlán	Amatitlán, Veracruz	615.884170701768
2094	Veracruz	AmatlándelosReyes	AmatlándelosReyes, Veracruz	9682.195797115457
2095	Veracruz	AngelR.Cabada	AngelR.Cabada, Veracruz	9336.191145127767
2096	Veracruz	Apazapan	Apazapan, Veracruz	2258.5676429550495
2097	Veracruz	Aquila	Aquila, Veracruz	1374.427638259423
2098	Veracruz	Astacinga	Astacinga, Veracruz	3232.6354952457764
2099	Veracruz	Atlahuilco	Atlahuilco, Veracruz	4021.2420813917197
2100	Veracruz	Atoyac	Atoyac, Veracruz	6632.261238445701
2101	Veracruz	Atzacan	Atzacan, Veracruz	8919.675049219006
2102	Veracruz	Atzalan	Atzalan, Veracruz	35835.059301254805
2103	Veracruz	Ayahualulco	Ayahualulco, Veracruz	6579.314848468528
2104	Veracruz	Banderilla	Banderilla, Veracruz	1736.7893165925234
2105	Veracruz	BenitoJuárez	BenitoJuárez, Veracruz	10451.38587753498
2106	Veracruz	BocadelRío	BocadelRío, Veracruz	12.432726270855753
2107	Veracruz	Calcahualco	Calcahualco, Veracruz	10522.568866474576
2108	Veracruz	CamaróndeTejeda	CamaróndeTejeda, Veracruz	2908.260653431358
2109	Veracruz	CamerinoZ.Mendoza	CamerinoZ.Mendoza, Veracruz	7089.478966191908
2110	Veracruz	CarlosA.Carrillo	CarlosA.Carrillo, Veracruz	4627.385571774312
2111	Veracruz	CarrilloPuerto	CarrilloPuerto, Veracruz	6064.7408398733405
2112	Veracruz	CastillodeTeayo	CastillodeTeayo, Veracruz	12066.36297300668
2113	Veracruz	Catemaco	Catemaco, Veracruz	4841.805769623232
2114	Veracruz	CazonesdeHerrera	CazonesdeHerrera, Veracruz	4416.496253063209
2115	Veracruz	CerroAzul	CerroAzul, Veracruz	2942.3392347072795
2116	Veracruz	Chacaltianguis	Chacaltianguis, Veracruz	8529.628547229644
2117	Veracruz	Chalma	Chalma, Veracruz	4748.665672022813
2118	Veracruz	Chiconamel	Chiconamel, Veracruz	2477.9180784570012
2119	Veracruz	Chiconquiaco	Chiconquiaco, Veracruz	6625.2398680441365
2120	Veracruz	Chicontepec	Chicontepec, Veracruz	24699.078922039524
2121	Veracruz	Chinameca	Chinameca, Veracruz	11079.18754767638
2122	Veracruz	ChinampadeGorostiza	ChinampadeGorostiza, Veracruz	2317.120575871118
2123	Veracruz	Chocamán	Chocamán, Veracruz	4698.26352999226
2124	Veracruz	Chontla	Chontla, Veracruz	7026.201992692888
2125	Veracruz	Chumatlán	Chumatlán, Veracruz	1980.424881425771
2126	Veracruz	Citlaltépetl	Citlaltépetl, Veracruz	2134.6396028315507
2127	Veracruz	Coacoatzintla	Coacoatzintla, Veracruz	2197.3600241165623
2128	Veracruz	Coahuitlán	Coahuitlán, Veracruz	1594.69336054852
2129	Veracruz	Coatepec	Coatepec, Veracruz	59384.401570352755
2130	Veracruz	Coatzacoalcos	Coatzacoalcos, Veracruz	21202.958549175448
2131	Veracruz	Coatzintla	Coatzintla, Veracruz	35281.735954884185
2132	Veracruz	Coetzala	Coetzala, Veracruz	824.1115093373044
2133	Veracruz	Colipa	Colipa, Veracruz	2367.1127562466627
2134	Veracruz	Comapa	Comapa, Veracruz	6528.29617168565
2135	Veracruz	Córdoba	Córdoba, Veracruz	13173.007415734515
2136	Veracruz	CosamaloapandeCarpio	CosamaloapandeCarpio, Veracruz	16138.089015823713
2137	Veracruz	CosautlándeCarvajal	CosautlándeCarvajal, Veracruz	6810.347030555079
2138	Veracruz	Coscomatepec	Coscomatepec, Veracruz	17620.631201184005
2139	Veracruz	Cosoleacaque	Cosoleacaque, Veracruz	53056.88751719252
2140	Veracruz	Cotaxtla	Cotaxtla, Veracruz	9543.027477278698
2141	Veracruz	Coxquihui	Coxquihui, Veracruz	4911.489279800322
2142	Veracruz	Coyutla	Coyutla, Veracruz	6641.619165858067
2143	Veracruz	Cuichapa	Cuichapa, Veracruz	2503.6967210776224
2144	Veracruz	Cuitláhuac	Cuitláhuac, Veracruz	5994.517203296568
2145	Veracruz	ElHigo	ElHigo, Veracruz	4466.555474287949
2146	Veracruz	EmilianoZapata	EmilianoZapata, Veracruz	20226.54805287132
2147	Veracruz	Espinal	Espinal, Veracruz	9827.399988747205
2148	Veracruz	FilomenoMata	FilomenoMata, Veracruz	3934.647599421704
2149	Veracruz	Fortín	Fortín, Veracruz	11287.432924139346
2150	Veracruz	GutiérrezZamora	GutiérrezZamora, Veracruz	3777.544533299528
2151	Veracruz	Hidalgotitlán	Hidalgotitlán, Veracruz	10173.274446168502
2152	Veracruz	Huatusco	Huatusco, Veracruz	18132.245964402053
2153	Veracruz	Huayacocotla	Huayacocotla, Veracruz	11252.224067156028
2154	Veracruz	HueyapandeOcampo	HueyapandeOcampo, Veracruz	21660.39874525211
2155	Veracruz	HuiloapandeCuauhtémoc	HuiloapandeCuauhtémoc, Veracruz	4648.526799455472
2156	Veracruz	IgnaciodelaLlave	IgnaciodelaLlave, Veracruz	5776.257747170746
2157	Veracruz	Ilamatlán	Ilamatlán, Veracruz	9481.509586523147
2158	Veracruz	Isla	Isla, Veracruz	17591.315225190338
2159	Veracruz	Ixcatepec	Ixcatepec, Veracruz	6195.829341719556
2160	Veracruz	IxhuacándelosReyes	IxhuacándelosReyes, Veracruz	9251.698807579427
2161	Veracruz	IxhuatlándeMadero	IxhuatlándeMadero, Veracruz	22598.97111619571
2162	Veracruz	IxhuatlándelCafé	IxhuatlándelCafé, Veracruz	10841.089528814498
2163	Veracruz	IxhuatlándelSureste	IxhuatlándelSureste, Veracruz	5934.144166712568
2164	Veracruz	Ixhuatlancillo	Ixhuatlancillo, Veracruz	6668.499138462931
2165	Veracruz	Ixmatlahuacan	Ixmatlahuacan, Veracruz	4407.6132249304155
2166	Veracruz	Ixtaczoquitlán	Ixtaczoquitlán, Veracruz	32599.535868236813
2167	Veracruz	Jalacingo	Jalacingo, Veracruz	19495.451527628553
2168	Veracruz	Jalcomulco	Jalcomulco, Veracruz	2779.802121301414
2169	Veracruz	Jáltipan	Jáltipan, Veracruz	15782.973695209315
2170	Veracruz	Jamapa	Jamapa, Veracruz	10219.842236228567
2171	Veracruz	JesúsCarranza	JesúsCarranza, Veracruz	16214.004854991792
2172	Veracruz	Jilotepec	Jilotepec, Veracruz	4693.8805788726395
2173	Veracruz	JoséAzueta	JoséAzueta, Veracruz	8131.252324237553
2174	Veracruz	JuanRodríguezClara	JuanRodríguezClara, Veracruz	16165.014303492535
2175	Veracruz	JuchiquedeFerrer	JuchiquedeFerrer, Veracruz	3326.937968776985
2176	Veracruz	LaAntigua	LaAntigua, Veracruz	3208.9865655400463
2177	Veracruz	LaPerla	LaPerla, Veracruz	11031.532385905633
2178	Veracruz	LanderoyCoss	LanderoyCoss, Veracruz	955.2933745866151
2179	Veracruz	LasChoapas	LasChoapas, Veracruz	29771.22335247149
2180	Veracruz	LasMinas	LasMinas, Veracruz	1002.5741447401571
2181	Veracruz	LasVigasdeRamírez	LasVigasdeRamírez, Veracruz	5025.073331925736
2182	Veracruz	LerdodeTejada	LerdodeTejada, Veracruz	579.2315990518784
2183	Veracruz	LosReyes	LosReyes, Veracruz	3349.993472031212
2184	Veracruz	Magdalena	Magdalena, Veracruz	3743.683301715178
2185	Veracruz	Maltrata	Maltrata, Veracruz	12893.304575269724
2186	Veracruz	ManlioFabioAltamirano	ManlioFabioAltamirano, Veracruz	22222.878589981017
2187	Veracruz	MarianoEscobedo	MarianoEscobedo, Veracruz	7933.071917665575
2188	Veracruz	MartínezdelaTorre	MartínezdelaTorre, Veracruz	16823.77646233973
2189	Veracruz	Mecatlán	Mecatlán, Veracruz	3933.6365059415257
2190	Veracruz	Mecayapan	Mecayapan, Veracruz	5480.954166175918
2191	Veracruz	Medellín	Medellín, Veracruz	75562.34014308835
2192	Veracruz	Miahuatlán	Miahuatlán, Veracruz	2104.777772712226
2193	Veracruz	Minatitlán	Minatitlán, Veracruz	41378.08209140419
2194	Veracruz	Misantla	Misantla, Veracruz	22873.069151391795
2195	Veracruz	MixtladeAltamirano	MixtladeAltamirano, Veracruz	2726.690095218699
2196	Veracruz	Moloacán	Moloacán, Veracruz	3841.0136218358457
2197	Veracruz	NanchitaldeLázaroCárdenasdel	NanchitaldeLázaroCárdenasdel, Veracruz	1294.2168865267233
2198	Veracruz	Naolinco	Naolinco, Veracruz	6817.644756350761
2199	Veracruz	Naranjal	Naranjal, Veracruz	4445.890477836236
2200	Veracruz	NaranjosAmatlán	NaranjosAmatlán, Veracruz	6234.129952872755
2201	Veracruz	Nautla	Nautla, Veracruz	4493.542471691645
2202	Veracruz	Nogales	Nogales, Veracruz	20809.00905800548
2203	Veracruz	Oluta	Oluta, Veracruz	4558.115312770051
2204	Veracruz	Omealca	Omealca, Veracruz	9229.562229485402
2205	Veracruz	Orizaba	Orizaba, Veracruz	4505.358372788011
2206	Veracruz	Otatitlán	Otatitlán, Veracruz	1935.7021344761072
2207	Veracruz	Oteapan	Oteapan, Veracruz	2323.6990751603175
2208	Veracruz	OzuluamadeMascareñas	OzuluamadeMascareñas, Veracruz	9862.363091317646
2209	Veracruz	Pajapan	Pajapan, Veracruz	7330.775716659102
2210	Veracruz	Pánuco	Pánuco, Veracruz	61448.708375829854
2211	Veracruz	Papantla	Papantla, Veracruz	59930.01020244044
2212	Veracruz	PasodeOvejas	PasodeOvejas, Veracruz	17816.346857257347
2213	Veracruz	PasodelMacho	PasodelMacho, Veracruz	6976.98773035962
2214	Veracruz	Perote	Perote, Veracruz	37301.797292531344
2215	Veracruz	PlatónSánchez	PlatónSánchez, Veracruz	9682.879244496406
2216	Veracruz	PlayaVicente	PlayaVicente, Veracruz	16388.748416
2217	Veracruz	PozaRicadeHidalgo	PozaRicadeHidalgo, Veracruz	9752.495854662855
2218	Veracruz	PuebloViejo	PuebloViejo, Veracruz	34473.35533501715
2219	Veracruz	PuenteNacional	PuenteNacional, Veracruz	13769.03533127502
2220	Veracruz	RafaelDelgado	RafaelDelgado, Veracruz	5799.58914427401
2221	Veracruz	RafaelLucio	RafaelLucio, Veracruz	1169.696784471248
2222	Veracruz	RíoBlanco	RíoBlanco, Veracruz	3768.947255805838
2223	Veracruz	Saltabarranca	Saltabarranca, Veracruz	3148.3234994807744
2224	Veracruz	SanAndrésTenejapan	SanAndrésTenejapan, Veracruz	4796.813284678194
2225	Veracruz	SanAndrésTuxtla	SanAndrésTuxtla, Veracruz	39746.80600700431
2226	Veracruz	SanJuanEvangelista	SanJuanEvangelista, Veracruz	28780.59621117522
2227	Veracruz	SanRafael	SanRafael, Veracruz	4683.09169003832
2228	Veracruz	SantiagoSochiapan	SantiagoSochiapan, Veracruz	6219.202184275107
2229	Veracruz	SantiagoTuxtla	SantiagoTuxtla, Veracruz	32986.912295196016
2230	Veracruz	SayuladeAlemán	SayuladeAlemán, Veracruz	18773.97480557593
2231	Veracruz	Sochiapa	Sochiapa, Veracruz	1056.9002433442242
2232	Veracruz	Soconusco	Soconusco, Veracruz	3103.874610809134
2233	Veracruz	SoledadAtzompa	SoledadAtzompa, Veracruz	11713.995903994246
2234	Veracruz	SoledaddeDoblado	SoledaddeDoblado, Veracruz	17357.46754820488
2235	Veracruz	Soteapan	Soteapan, Veracruz	10953.002908511711
2236	Veracruz	Tamalín	Tamalín, Veracruz	2609.6313566179833
2237	Veracruz	Tamiahua	Tamiahua, Veracruz	5337.208671743317
2238	Veracruz	TampicoAlto	TampicoAlto, Veracruz	5441.176927726317
2239	Veracruz	Tancoco	Tancoco, Veracruz	6521.377636156946
2240	Veracruz	Tantima	Tantima, Veracruz	4259.546249271299
2241	Veracruz	Tantoyuca	Tantoyuca, Veracruz	30218.041495862904
2242	Veracruz	TatahuicapandeJuárez	TatahuicapandeJuárez, Veracruz	2657.7089775102754
2243	Veracruz	Tatatila	Tatatila, Veracruz	1616.5570770358834
2244	Veracruz	Tecolutla	Tecolutla, Veracruz	5853.889207161529
2245	Veracruz	Tehuipango	Tehuipango, Veracruz	6346.987707964962
2246	Veracruz	Tempoal	Tempoal, Veracruz	14912.631384796201
2247	Veracruz	Tenampa	Tenampa, Veracruz	2520.559988757922
2248	Veracruz	Tenochtitlán	Tenochtitlán, Veracruz	3818.8570261431787
2249	Veracruz	Teocelo	Teocelo, Veracruz	7291.16212795842
2250	Veracruz	Tepatlaxco	Tepatlaxco, Veracruz	3353.851715337321
2251	Veracruz	Tepetlán	Tepetlán, Veracruz	4393.444139160198
2252	Veracruz	Tepetzintla	Tepetzintla, Veracruz	5719.876529361659
2253	Veracruz	Tequila	Tequila, Veracruz	13187.115756644675
2254	Veracruz	Texcatepec	Texcatepec, Veracruz	6091.202767103609
2255	Veracruz	Texhuacán	Texhuacán, Veracruz	2630.180237733089
2256	Veracruz	Texistepec	Texistepec, Veracruz	14032.565435489098
2257	Veracruz	Tezonapa	Tezonapa, Veracruz	26243.564256701276
2258	Veracruz	TierraBlanca	TierraBlanca, Veracruz	21796.312610868863
2259	Veracruz	Tihuatlán	Tihuatlán, Veracruz	40200.5983462016
2260	Veracruz	Tlachichilco	Tlachichilco, Veracruz	5884.647957349266
2261	Veracruz	Tlacojalpan	Tlacojalpan, Veracruz	3460.256343706726
2262	Veracruz	Tlacolulan	Tlacolulan, Veracruz	4672.35895797146
2263	Veracruz	Tlacotalpan	Tlacotalpan, Veracruz	11308.999444458104
2264	Veracruz	TlacotepecdeMejía	TlacotepecdeMejía, Veracruz	1334.6292311282887
2265	Veracruz	Tlalixcoyan	Tlalixcoyan, Veracruz	21410.32512496286
2266	Veracruz	Tlalnelhuayocan	Tlalnelhuayocan, Veracruz	19549.044318593806
2267	Veracruz	Tlaltetela	Tlaltetela, Veracruz	11581.961328439398
2268	Veracruz	Tlapacoyan	Tlapacoyan, Veracruz	11254.471671091535
2269	Veracruz	Tlaquilpa	Tlaquilpa, Veracruz	6694.987419401557
2270	Veracruz	Tlilapan	Tlilapan, Veracruz	2583.872566050565
2271	Veracruz	Tomatlán	Tomatlán, Veracruz	1626.5240220537146
2272	Veracruz	Tonayán	Tonayán, Veracruz	3215.2791906107027
2273	Veracruz	Totutla	Totutla, Veracruz	4733.424981634424
2274	Veracruz	TresValles	TresValles, Veracruz	13603.206077350935
2275	Veracruz	Tuxpan	Tuxpan, Veracruz	23621.16641914055
2276	Veracruz	Tuxtilla	Tuxtilla, Veracruz	1587.0432109855221
2277	Veracruz	UrsuloGalván	UrsuloGalván, Veracruz	3877.091392846077
2278	Veracruz	Uxpanapa	Uxpanapa, Veracruz	13883.499419247648
2279	Veracruz	VegadeAlatorre	VegadeAlatorre, Veracruz	2892.322350445464
2280	Veracruz	Veracruz	Veracruz, Veracruz	59207.103043175535
2281	Veracruz	VillaAldama	VillaAldama, Veracruz	2476.9858691865115
2282	Veracruz	Xalapa	Xalapa, Veracruz	16645.7951803159
2283	Veracruz	Xico	Xico, Veracruz	21754.140802441398
2284	Veracruz	Xoxocotla	Xoxocotla, Veracruz	2905.839421709448
2285	Veracruz	Yanga	Yanga, Veracruz	6151.60939560335
2286	Veracruz	Yecuatla	Yecuatla, Veracruz	4582.444394523098
2287	Veracruz	Zacualpan	Zacualpan, Veracruz	4342.180395486052
2288	Veracruz	Zaragoza	Zaragoza, Veracruz	3195.0385323105784
2289	Veracruz	Zentla	Zentla, Veracruz	4435.411184560409
2290	Veracruz	Zongolica	Zongolica, Veracruz	15229.113522732096
2291	Veracruz	ZontecomatlándeLópezyFuentes	ZontecomatlándeLópezyFuentes, Veracruz	12205.26144002951
2292	Veracruz	ZozocolcodeHidalgo	ZozocolcodeHidalgo, Veracruz	5673.886826686354
2293	Yucatán	Abalá	Abalá, Yucatán	3761.284843600099
2294	Yucatán	Acanceh	Acanceh, Yucatán	3508.9958354172336
2295	Yucatán	Akil	Akil, Yucatán	1192.3539763950573
2296	Yucatán	Baca	Baca, Yucatán	2450.0704443523423
2297	Yucatán	Bokobá	Bokobá, Yucatán	2284.012498984123
2298	Yucatán	Buctzotz	Buctzotz, Yucatán	849.934155906567
2299	Yucatán	Cacalchén	Cacalchén, Yucatán	3236.846548777097
2300	Yucatán	Calotmul	Calotmul, Yucatán	4092.2659269502565
2301	Yucatán	Cansahcab	Cansahcab, Yucatán	1409.322275872746
2302	Yucatán	Cantamayec	Cantamayec, Yucatán	2486.900437514231
2303	Yucatán	Celestún	Celestún, Yucatán	417.34848766991706
2304	Yucatán	Cenotillo	Cenotillo, Yucatán	692.4676452131821
2305	Yucatán	Chacsinkín	Chacsinkín, Yucatán	1916.8189493915847
2306	Yucatán	Chankom	Chankom, Yucatán	4314.305752029043
2307	Yucatán	Chapab	Chapab, Yucatán	1100.66452422251
2308	Yucatán	Chemax	Chemax, Yucatán	12766.362156406227
2309	Yucatán	Chichimilá	Chichimilá, Yucatán	6431.405788500904
2310	Yucatán	ChicxulubPueblo	ChicxulubPueblo, Yucatán	1083.355522367954
2311	Yucatán	Chikindzonot	Chikindzonot, Yucatán	3162.5403231721757
2312	Yucatán	Chocholá	Chocholá, Yucatán	5637.82843165575
2313	Yucatán	Chumayel	Chumayel, Yucatán	464.69110167507944
2314	Yucatán	Conkal	Conkal, Yucatán	2970.7735201305177
2315	Yucatán	Cuncunul	Cuncunul, Yucatán	5545.565854998609
2316	Yucatán	Cuzamá	Cuzamá, Yucatán	2490.3988373089346
2317	Yucatán	Dzán	Dzán, Yucatán	1848.9405346672354
2318	Yucatán	Dzemul	Dzemul, Yucatán	1456.7125127353356
2319	Yucatán	Dzidzantún	Dzidzantún, Yucatán	758.2984683059257
2320	Yucatán	DzilamdeBravo	DzilamdeBravo, Yucatán	96.66975436180476
2321	Yucatán	DzilamGonzález	DzilamGonzález, Yucatán	441.6465392566606
2322	Yucatán	Dzitás	Dzitás, Yucatán	1512.6046092949368
2323	Yucatán	Dzoncauich	Dzoncauich, Yucatán	615.2826454889491
2324	Yucatán	Espita	Espita, Yucatán	8026.561593845924
2325	Yucatán	Halachó	Halachó, Yucatán	8891.065025908523
2326	Yucatán	Hocabá	Hocabá, Yucatán	3816.012050902682
2327	Yucatán	Hoctún	Hoctún, Yucatán	2131.163539282611
2328	Yucatán	Homún	Homún, Yucatán	3160.596777920377
2329	Yucatán	Huhí	Huhí, Yucatán	2455.0150647281002
2330	Yucatán	Hunucmá	Hunucmá, Yucatán	9182.091460794834
2331	Yucatán	Ixil	Ixil, Yucatán	364.9256847153734
2332	Yucatán	Izamal	Izamal, Yucatán	5010.160330845013
2333	Yucatán	Kanasín	Kanasín, Yucatán	15961.330335917284
2334	Yucatán	Kantunil	Kantunil, Yucatán	1427.2913456333413
2335	Yucatán	Kaua	Kaua, Yucatán	1139.7876480907055
2336	Yucatán	Kinchil	Kinchil, Yucatán	3856.841134126905
2337	Yucatán	Kopomá	Kopomá, Yucatán	1220.261094635516
2338	Yucatán	Mama	Mama, Yucatán	1358.114377417699
2339	Yucatán	Maní	Maní, Yucatán	3443.3995213899934
2340	Yucatán	Maxcanú	Maxcanú, Yucatán	4417.321676602519
2341	Yucatán	Mayapán	Mayapán, Yucatán	125.91555786227084
2342	Yucatán	Mérida	Mérida, Yucatán	136277.10785872178
2343	Yucatán	Mocochá	Mocochá, Yucatán	1568.2489815076526
2344	Yucatán	Motul	Motul, Yucatán	7116.028528279233
2345	Yucatán	Muna	Muna, Yucatán	3573.9458498578356
2346	Yucatán	Muxupip	Muxupip, Yucatán	2339.9512201426505
2347	Yucatán	Opichén	Opichén, Yucatán	1341.5349984879726
2348	Yucatán	Oxkutzcab	Oxkutzcab, Yucatán	10172.427918915026
2349	Yucatán	Panabá	Panabá, Yucatán	1275.846649225448
2350	Yucatán	Peto	Peto, Yucatán	4991.027847408669
2351	Yucatán	Progreso	Progreso, Yucatán	9820.274750319884
2352	Yucatán	QuintanaRoo	QuintanaRoo, Yucatán	801.8411282173741
2353	Yucatán	RíoLagartos	RíoLagartos, Yucatán	963.6305465669083
2354	Yucatán	Sacalum	Sacalum, Yucatán	2689.988358423968
2355	Yucatán	Samahil	Samahil, Yucatán	3495.8362792347757
2356	Yucatán	SanFelipe	SanFelipe, Yucatán	1785.7772787619874
2357	Yucatán	Sanahcat	Sanahcat, Yucatán	641.5957256947656
2358	Yucatán	SantaElena	SantaElena, Yucatán	5173.306388584509
2359	Yucatán	Seyé	Seyé, Yucatán	4934.860930036997
2360	Yucatán	Sinanché	Sinanché, Yucatán	1387.261898427885
2361	Yucatán	Sotuta	Sotuta, Yucatán	2955.966893772691
2362	Yucatán	Sucilá	Sucilá, Yucatán	654.0062791834943
2363	Yucatán	Sudzal	Sudzal, Yucatán	959.0058749178787
2364	Yucatán	Suma	Suma, Yucatán	1209.8465728672725
2365	Yucatán	Tahdziú	Tahdziú, Yucatán	691.2954107803972
2366	Yucatán	Tahmek	Tahmek, Yucatán	1576.0433675767372
2367	Yucatán	Teabo	Teabo, Yucatán	1844.0096710044438
