	region	municipality	total_area_ghs	nres_area_ghs	res_area_ghs	msft_commercial_bldg_area	msft_commercial_bldg_count	msft_residential_bldg_area	msft_residential_bldg_count	msft_building_count	msft_area_sum	avgPOP2015	sumPOP2015	boundary_area	sum_population_density	index_gt	city	year	city_id	total_area	population	city_type	wastewater	railway_length	road_length	RES-electricity	COM-electricity	MUN-electricity	IND-electricity	AFF-electricity	RES-coal	COM-coal	MUN-coal	IND-coal	AFF-coal	RES-natural_gas	COM-natural_gas	MUN-natural_gas	IND-natural_gas	AFF-natural_gas	RES-oil	COM-oil	MUN-oil	IND-oil	AFF-oil	RES-kerosene	COM-kerosene	MUN-kerosene	IND-kerosene	AFF-kerosene	RES-lpg	COM-lpg	MUN-lpg	IND-lpg	AFF-lpg	RES-biomass	COM-biomass	MUN-biomass	IND-biomass	AFF-biomass	RES-district_heating	COM-district_heating	MUN-district_heating	IND-district_heating	AFF-district_heating	gt_point_geometry	res_com_electricity	res_com_non_electricity	res_com_non_electricity_adjusted	bottom_up_emissions_estimate_ghs	bottom_up_emissions_estimate_msft	bottom_up_emissions_estimate_ghs_adjusted	absolute_percent_error_ghs	absolute_percent_error_msft	absolute_percent_error_ghs_adjusted	state_x	city_x	state_y	city_y	NAME_x	LABEL_x	FIPSCODE_x	NAME_y	LABEL_y	FIPSCODE_y	graced_emissions_2019(metric tonnes/year)	absolute_percent_error_graced (percent error)	checking_absolute_percentage_error_duke	checking_absolute_percentage_error_graced	edgar_emission_2015(tons_CO2)	absolute_percent_error_edgar (percent error)	checking_absolute_percentage_error_edgar
687	mexico	juchitlán, jalisco	868264.0	6763.0	861501.0			613.9714269657417	8	8	613.9714269657417	18.85942286455276	5695.5457050949335	247299555.68822128	2.3030958099558805e-05																																																			None				19349.27361319176		11458.639833732159				Jalisco	Juchitlán	Jalisco	Juchitlán							555.0579252986888				1557.6993925250645		
688	mexico	labarca, jalisco	8142538.0	156064.0	7986474.0	3042270.8892278266	2901.0	2629430.5147570367	23488	26389	5671701.403984863	130.67913824920507	67430.43533658981	420175260.8681031	0.00016048168851558553	419.0	La Barca	2016.0	8582119.0		68773.0	URB				120000000.0	48000000.0									22000000.0	5900000.0					810000.0				1100000.0					140000000.0	27000000.0														POINT (-102.5263 20.35193)	168000000.0	196810000.0	11499.6083	181240.25279122152	119393.79677872005	107330.47770296138	1476.0558800182919	938.2422919458924	833.3402921468323	Jalisco	LaBarca	Jalisco	LaBarca							3854.955000480374	66.4775103645889	833.3402921468323	66.4775103645889	15228.349001260334	32.424936606408885	32.424936606408885
689	mexico	lamanzanilladelapaz, jalisco	531082.0		531082.0	120919.36498512086	208.0	318187.36019184557	3045	3253	439106.72517696646	22.491247271255748	3688.564552485943	134688108.16335514	2.7385970467506337e-05																																																			None					9511.154300857046					Jalisco	LaManzanilladelaPaz	Jalisco	LaManzanilladelaPaz							527.3150315053074				1566.1659132465368		
690	mexico	lagosdemoreno, jalisco	17406773.0	306304.0	17100469.0	4526726.572441374	4601.0	4028933.918406029	42363	46964	8555660.490847403	52.84063750720294	166342.32687267486	2526673707.4774528	6.583451055844704e-05	260.0	Lagos de Moreno	2016.0	8582153.0		168536.0	URB				270000000.0	120000000.0									50000000.0	14000000.0					2000000.0				2500000.0					310000000.0	65000000.0														POINT (-101.90979 21.4573)	390000000.0	443500000.0	25913.705	387511.53460394294	180249.30823287257	229484.330792455	1395.3922436175872	595.57521100465	785.5712866703351	Jalisco	LagosdeMoreno	Jalisco	LagosdeMoreno							12380.385787458445	52.224563074024175	785.5712866703351	52.224563074024175	43116.06765175601	66.38326187535132	66.38326187535132
691	mexico	mascota, jalisco	2233753.0	25987.0	2207766.0			2067.5722594675826	28	28	2067.5722594675826	6.520381716727763	14990.357566757128	1852390609.0225215	8.092438761966793e-06																																																			None				49759.16034536172		29467.374756523208				Jalisco	Mascota	Jalisco	Mascota							1337.6454866116374				4749.304069901415		
692	mexico	mazamitla, jalisco	1240394.0		1240394.0	194663.91136996727	53.0	33680.39605141211	334	387	228344.30742137937	40.90901202691926	14727.244329690933	290949788.7729745	5.061782100547414e-05																																																			None					4638.294875903156					Jalisco	Mazamitla	Jalisco	Mazamitla							1394.894776579286				8225.160357807543		
693	mexico	mexticacán, jalisco	1254681.0	16492.0	1238189.0	27445.850266526988	23.0	23595.039144659	325	348	51040.88941118599	16.618105665435284	5916.04561689496	288507611.4685118	2.0505682975856765e-05																																																			None				27944.89276460004	1074.292790290092	16548.965495196142				Jalisco	Mexticacán	Jalisco	Mexticacán							961.7017974066986				3198.882727448233		
694	mexico	ocotlán, jalisco	7908317.0	307175.0	7601142.0	3868997.5477424515	3796.0	2172233.8608476557	19318	23114	6041231.408590107	308.03913572401103	93335.85812437534	243625814.1600659	0.00038311152882613766	339.0	Ocotlán	2016.0	8582163.0		98694.0	URB				180000000.0	94000000.0									32000000.0	12000000.0					1600000.0				1600000.0					200000000.0	52000000.0														POINT (-102.73886 20.3906)	274000000.0	299200000.0	17482.256	175663.5518968355	125705.20448023081	104027.95543330598	904.8105456002676	619.0445242320602	495.0488051044783	Jalisco	Ocotlán	Jalisco	Ocotlán							4679.45145768708	73.2331373154181	495.0488051044783	73.2331373154181	13616.759338586058	22.110971612667967	22.110971612667967
695	mexico	ojuelosdejalisco, jalisco	3239976.0	13139.0	3226837.0	465738.1788111438	644.0	835926.7747561091	9072	9716	1301664.953567253	21.64666233264428	31366.01372000156	1161108653.776554	2.701384889173145e-05																																																			None				72231.14990650825	27943.857013557943	42775.28697463418				Jalisco	OjuelosdeJalisco	Jalisco	OjuelosdeJalisco							2581.6501323541484				11955.469184731912		
696	mexico	poncitlán, jalisco	4629716.0	129924.0	4499792.0	1541393.070770731	1181.0	1656128.779551815	16801	17982	3197521.850322546	91.37558547846554	53637.46867585927	839048300.3160038	6.392655661856206e-05	83.0	Poncitlán	2016.0	8582166.0		52349.0	URB				82000000.0	27000000.0									15000000.0	3300000.0					450000.0				750000.0					94000000.0	15000000.0														POINT (-102.92517 20.35819)	109000000.0	128500000.0	7508.255	102954.11995441584	67716.02300285938	60969.42983700506	1271.2123516638133	801.8876290544124	712.0319546553102	Jalisco	Poncitlán	Jalisco	Poncitlán							4107.49051474967	45.29367323366521	712.0319546553102	45.29367323366521	32474.379976411223	332.51567742985856	332.5156774298585
697	mexico	puertovallarta, jalisco	14529197.0	260011.0	14269186.0	2124140.87157774	2691.0	3211583.0047917673	32393	35084	5335723.876369508	341.0555453991603	290238.2691346854	683534224.6475656	0.00042461409929302955	593.0	Puerto Vallarta	2016.0	8582167.0		289301.0	URB				510000000.0	520000000.0									94000000.0	64000000.0					8800000.0				4600000.0					580000000.0	290000000.0														POINT (-105.19443 20.69119)	1030000000.0	1041400000.0	60849.002	323440.4738533619	114044.13093270871	191541.4486159609	431.54606192778965	87.42153064845452	214.78157787363693	Jalisco	PuertoVallarta	Jalisco	PuertoVallarta							3840.857483699193	93.68788746329942	214.78157787363693	93.68788746329942	53592.33725836149	11.925692292600816	11.925692292600806
698	mexico	sancristóbaldelabarranca, jalisco	417069.0	1083.0	415986.0	19789.75755824746	40.0	90576.50032045032	1091	1131	110366.25787869777	4.783485419399946	3094.915066351765	524726526.4571568	5.8981486742208e-06																																																			None				9299.444013759961	2415.314181805039	5507.1307449486485				Jalisco	SanCristóbaldelaBarranca	Jalisco	SanCristóbaldelaBarranca							437.4402587570095				1356.780257311551		
699	mexico	sandiegodealejandría, jalisco	1506503.0		1506503.0	373162.5663689896	413.0	386427.8535393054	3765	4178	759590.4199082949	16.404789791747174	7119.678769618273	353535124.1725037	2.013853301360886e-05																																																			None					16070.012473770148					Jalisco	SanDiegodeAlejandría	Jalisco	SanDiegodeAlejandría							977.8197541269298				13147.988948817958		
700	mexico	sanignaciocerrogordo, jalisco	2988632.0	30985.0	2957647.0	1317983.0011187827	1487.0	1287809.541783222	11683	13170	2605792.5429020044	69.0230564857033	19602.548041939735	229070217.96852154	8.557440690362239e-05																																																			None				66583.70683627609	55040.19869747102	39430.871188442696				Jalisco	SanIgnacioCerroGordo	Jalisco	SanIgnacioCerroGordo							1444.3777252381938				3216.073547239845		
701	mexico	sanjuandeloslagos, jalisco	8602249.0	184796.0	8417453.0	5920749.607311061	4832.0	2023288.7653813257	17324	22156	7944038.372692387	69.13477005950692	73351.99103313684	851933669.0237314	8.610058940057405e-05	137.0	San Juan de los Lagos	2016.0	8582173.0		72442.0	URB				110000000.0	78000000.0									21000000.0	9600000.0					1300000.0				1000000.0					130000000.0	43000000.0														POINT (-102.29882 21.26847)	188000000.0	205900000.0	12030.737000000001	191426.1931713028	163353.32623490778	113362.5915960455	1491.1426970043713	1257.7998275160348	842.2747051659886	Jalisco	SanJuandelosLagos	Jalisco	SanJuandelosLagos							4716.279050102247	60.79808701576431	842.2747051659886	60.79808701576431	13975.113485105592	16.16174042459403	16.16174042459403
702	mexico	sanjulián, jalisco	2529529.0	13780.0	2515749.0	452079.2980109091	748.0	754823.4547349665	6820	7568	1206902.7527458756	54.94283943525926	18076.194174200296	263063564.88760817	6.871416869121806e-05																																																			None				56384.41283735076	25862.248456697736	33390.849282279116				Jalisco	SanJulián	Jalisco	SanJulián							968.2069419773244				3417.4861804151674		
703	mexico	sanmartínhidalgo, jalisco	3611344.0	6356.0	3604988.0	430259.68419639557	400.0	596217.6917716938	5553	5953	1026477.3759680894	65.76519553003153	27752.912513673306	344301108.04792035	8.060651524191613e-05																																																			None				80529.68147914656	21889.131279416873	47689.67737195059				Jalisco	SanMartínHidalgo	Jalisco	SanMartínHidalgo							2932.0086404096287				14820.25973821695		
704	mexico	sanmiguelelalto, jalisco	4432189.0	55274.0	4376915.0	2023476.4462621347	2438.0	1503756.8956366007	14058	16496	3527233.3418987356	36.17238496259036	35738.316343039274	790707233.9830854	4.5197912459978554e-05																																																			None				98722.93358417797	73944.04528749821	58463.72126855019				Jalisco	SanMiguelelAlto	Jalisco	SanMiguelelAlto							2093.481632938233				12183.159257603984		
705	mexico	sanpedrotlaquepaque, jalisco	28545908.0	2027155.0	26518753.0	11725931.923897494	11253.0	8648143.985891258	88806	100059	20374075.90978875	4256.615635077706	617209.2670862675	118803109.07467079	0.005195228238499513	351.0	San Pedro Tlaquepaque	2016.0	8582198.0		659655.0	URB				1100000000.0										200000000.0										9900000.0					1200000000.0															POINT (-103.35428 20.57727)	1100000000.0	1409900000.0	82380.457	631931.9219746497	427028.61580320145	374230.0841933875	667.0896047282789	418.3615524288745	354.2704639200866	Jalisco	SanPedroTlaquepaque	Jalisco	SanPedroTlaquepaque							28084.36736424648	65.90894444267713	354.2704639200866	65.90894444267713	176761.31267152028	114.56704552090588	114.56704552090588
706	mexico	sayula, jalisco	3197161.0	52071.0	3145090.0	2720322.278768551	1452.0	1256778.8288761878	13725	15177	3977101.1076447386	128.7545523390083	34377.46547451522	216713663.3762802	0.0001586308169911077	189.0	Sayula	2016.0	8582182.0		36240.0	URB				64000000.0	27000000.0									12000000.0	3300000.0					460000.0				580000.0					73000000.0	15000000.0														POINT (-103.57337 19.8772)	91000000.0	104340000.0	6096.5862	71185.33758677004	82350.4959270365	42155.95691888521	1067.6261968832662	1250.7640706701811	591.4682337942702	Jalisco	Sayula	Jalisco	Sayula							1211.884760865115	80.12191214707806	591.4682337942702	80.12191214707806	3041.2421213375183	50.11565453896939	50.11565453896939
707	mexico	tala, jalisco	6197545.0	184983.0	6012562.0	3426716.162395836	2033.0	2489967.808705755	25449	27482	5916683.97110159	163.05884179509596	83649.18584088422	413950811.17946583	0.00020207518280382987	270.0	Tala	2016.0	8582183.0		79152.0	URB				130000000.0	49000000.0									25000000.0	6000000.0					820000.0				1200000.0					150000000.0	27000000.0														POINT (-103.69269 20.59824)	179000000.0	210020000.0	12271.4686	137793.1660504974	123960.06462050922	81601.11293510457	1022.8742911056091	910.148570322783	564.9661551927417	Jalisco	Tala	Jalisco	Tala							4487.995427555704	63.427397536137576	564.9661551927417	63.427397536137576	15658.887279672206	27.60402026919749	27.604020269197495
708	mexico	tapalpa, jalisco	1644716.0	1423.0	1643293.0	274704.9603424588	327.0	515246.7367937125	5389	5716	789951.6971361713	26.03683564042697	20048.363443128765	622101434.7522153	3.222684006686801e-05																																																			None				36679.10481567864	16977.051066363725	21721.36587184489				Jalisco	Tapalpa	Jalisco	Tapalpa							2416.08185002898				11859.542744669568		
709	mexico	techalutademontenegro, jalisco	525126.0		525126.0	65093.76129714641	122.0	217862.43353584202	2104	2226	282956.19483298843	38.75781329660391	3798.2657030671835	79410238.93611957	4.7830931551819706e-05																																																			None					6158.843161422657					Jalisco	TechalutadeMontenegro	Jalisco	TechalutadeMontenegro							608.1157814616133				826.1533456654608		
710	mexico	tecolotlán, jalisco	2291724.0	73756.0	2217968.0	27842.91836789733	40.0	128532.42921215709	1324	1364	156375.34758005443	18.8884467617923	17906.2475301791	768876218.4834228	2.3288855994920024e-05																																																			None				50940.56500103376	3422.6610138612873	30167.002593612193				Jalisco	Tecolotlán	Jalisco	Tecolotlán							1852.2211336676187				11272.559150588811		
711	mexico	teocaltiche, jalisco	4401989.0	23379.0	4378610.0	643510.3430818958	803.0	821828.9018597534	7787	8590	1465339.2449416493	36.66057941536618	42892.87791597843	938427409.4990555	4.570718787814946e-05	596.0	Teocaltiche	2016.0	8582191.0		43034.0	URB				77000000.0	27000000.0									14000000.0	3300000.0					440000.0				700000.0					88000000.0	15000000.0														POINT (-102.54431 21.47201)	104000000.0	121440000.0	7095.7392	98123.84744029597	31179.243600376212	58108.94245414327	1282.8558896343875	339.4079703546068	718.9272578414842	Jalisco	Teocaltiche	Jalisco	Teocaltiche							3569.2937719168663	49.698069907686765	718.9272578414842	49.698069907686765	14084.840294976331	98.49715298127548	98.49715298127546
712	mexico	teocuitatlándecorona, jalisco	1660418.0	10844.0	1649574.0	1607177.9327214498	567.0	708350.2983398214	7186	7753	2315528.2310612714	26.84677633960657	11087.718628257513	336164764.17893624	3.298298872976366e-05																																																			None				37007.31289514472	47891.14566268949	21915.730696504703				Jalisco	TeocuitatlándeCorona	Jalisco	TeocuitatlándeCorona							1461.5399268430244				7344.349556627508		
713	mexico	tepatitlándemorelos, jalisco	15767240.0	473743.0	15293497.0	8726427.641003301	9236.0	5688525.631211136	52838	62074	14414953.272214439	82.78288481760039	144207.78535225987	1406925265.8523862	0.00010249853979620697	337.0	Tepatitlán de Morelos	2016.0	8582193.0		147248.0	URB				250000000.0	160000000.0									46000000.0	19000000.0					2600000.0				2300000.0					290000000.0	88000000.0														POINT (-102.72117 20.83309)	410000000.0	447900000.0	26170.797000000002	350553.7576636452	301124.5520576556	207597.93528841066	1239.4844553784324	1050.612845522647	693.2426944751077	Jalisco	TepatitlándeMorelos	Jalisco	TepatitlándeMorelos							8939.138661385787	65.84307821658703	693.2426944751077	65.84307821658703	31954.610755507994	22.100258373896644	22.100258373896644
714	mexico	tequila, jalisco	3075766.0	81552.0	2994214.0	412628.69964712614	621.0	888112.6152693889	9605	10226	1300741.314916515	19.881847801787888	42248.92657879926	1701351596.154401	2.4832566457336246e-05	95.0	Tequila	2016.0	8582194.0		43162.0	URB				70000000.0	38000000.0									13000000.0	4600000.0					630000.0				640000.0					80000000.0	21000000.0														POINT (-103.76528 21.0793)	108000000.0	119870000.0	7004.0041	68409.00672193944	28047.260264671124	40511.81378073253	876.7128309068157	300.44608575644787	478.4093384630163	Jalisco	Tequila	Jalisco	Tequila							3370.3488162968783	51.87968527464343	478.4093384630163	51.87968527464343	8621.886546383688	23.09939319401153	23.099393194011526
715	mexico	teuchitlán, jalisco	1188868.0	1250.0	1187618.0	159672.99766264603	117.0	130593.03440282289	1321	1438	290266.0320654689	38.82281697496707	10559.806217191042	220418133.81520942	4.7908064705982864e-05																																																			None				26512.640344465923	6101.046371140557	15700.785611992718				Jalisco	Teuchitlán	Jalisco	Teuchitlán							2068.326197983736				5638.418142746911		
716	mexico	tizapánelalto, jalisco	1998378.0		1998378.0	986509.1127246787	639.0	1073742.2190588422	10367	11006	2060251.3317835208	85.39815090167424	20751.75066910684	194392586.9421085	0.00010675175939341174																																																			None					43646.83085988028					Jalisco	TizapánelAlto	Jalisco	TizapánelAlto							1249.76583455046				3947.864491403631		
717	mexico	tlajomulcodezúñiga, jalisco	37570105.0	2276353.0	35293752.0	13303328.53230238	12012.0	8283203.924525365	80316	92328	21586532.456827745	882.7109263386262	781199.1698096842	717887603.2939104	0.0010881914748566196	526.0	Tlajomulco de Zúñiga	2016.0	8582197.0		555527.0	URB				780000000.0	310000000.0									140000000.0	38000000.0					5100000.0				7100000.0					890000000.0	170000000.0														POINT (-103.42939 20.49243)	1090000000.0	1250200000.0	73049.186	832618.5352872679	450387.27010987856	493076.69659711997	1039.8053570196769	516.5534412797955	574.9927324270526	Jalisco	TlajomulcodeZúñiga	Jalisco	TlajomulcodeZúñiga							41529.07531485145	43.149160738284685	574.9927324270526	43.149160738284685	296194.3865794543	305.4725354221665	305.4725354221665
