	region	municipality	total_area_ghs	nres_area_ghs	res_area_ghs	msft_commercial_bldg_area	msft_commercial_bldg_count	msft_residential_bldg_area	msft_residential_bldg_count	msft_building_count	msft_area_sum	avgPOP2015	sumPOP2015	boundary_area	sum_population_density	index_gt	city	year	city_id	total_area	population	city_type	wastewater	railway_length	road_length	RES-electricity	COM-electricity	MUN-electricity	IND-electricity	AFF-electricity	RES-coal	COM-coal	MUN-coal	IND-coal	AFF-coal	RES-natural_gas	COM-natural_gas	MUN-natural_gas	IND-natural_gas	AFF-natural_gas	RES-oil	COM-oil	MUN-oil	IND-oil	AFF-oil	RES-kerosene	COM-kerosene	MUN-kerosene	IND-kerosene	AFF-kerosene	RES-lpg	COM-lpg	MUN-lpg	IND-lpg	AFF-lpg	RES-biomass	COM-biomass	MUN-biomass	IND-biomass	AFF-biomass	RES-district_heating	COM-district_heating	MUN-district_heating	IND-district_heating	AFF-district_heating	gt_point_geometry	res_com_electricity	res_com_non_electricity	res_com_non_electricity_adjusted	bottom_up_emissions_estimate_ghs	bottom_up_emissions_estimate_msft	bottom_up_emissions_estimate_ghs_adjusted	absolute_percent_error_ghs	absolute_percent_error_msft	absolute_percent_error_ghs_adjusted	state_x	city_x	state_y	city_y	NAME_x	LABEL_x	FIPSCODE_x	NAME_y	LABEL_y	FIPSCODE_y
0	massachusetts	lowell	7479189.0	1005743.0	6473446.0	1997555.0106404368	1671.0	2600389.851466448	18569	20240	4597944.862106885	1792.97450802244	103992.52146530151	37652347.83374677	0.0027619133320577654	22.0	Lowell	2015.0	4942618.0		110558.0	URB				900000000.0	900000000.0		172800000.0	10440000.0						1427169240.0	1046590776.0		390092925.6	2854338.48	934012507.532	140741610.724		9979859.66952	281483.221448																					POINT (-71.31617 42.63342)	1972800000.0	3948586919.52552	230005.18806236153	303220.82007310505	185319.19797803945	179567.3696472928	31.832165451369075	19.428253101928433	21.928991619699236										
1	massachusetts	beverly	4328152.0	416664.0	3911488.0	941242.3134362283	802.0	1546308.6577697955	10910	11712	2487550.971206024	578.540263697505	35869.49634924531	39937500.64230217	0.0008981407392142113																																																			None				175602.39423588003	100370.47179573236	103991.73786648814													
2	massachusetts	gloucester	3368092.0	228322.0	3139770.0	676364.7846346117	679.0	1401077.5897692468	10629	11308	2077442.3744038583	241.9067251617844	26851.64649295807	69195424.70973903	0.0003880552306109162																																																			None				136726.534607598	83909.6798090531	80969.45379461953													
3	massachusetts	chester	299521.0	3109.0	296412.0	26393.77952943456	45.0	118314.38315579203	860	905	144708.1626852266	8.906363887526094	1335.9545831289142	96324714.20181309	1.3869281567032856e-05																																																			None				12172.546010187001	5861.267180564631	7208.581747232742													
4	massachusetts	winchester	2050784.0	115396.0	1935388.0	386865.6774609762	488.0	1074490.036330695	6668	7156	1461355.7137916712	788.3094940185547	22072.66583251953	16449985.010349138	0.001341804616760016																																																			None				83269.548126108	59095.70545865622	49312.22640028115													
5	massachusetts	millville	439936.0	9542.0	430394.0	22940.73958358989	36.0	162105.17487082846	1151	1187	185045.91445441835	150.78114147186278	3015.622829437256	12746343.706570735	0.00023658728329149821																																																			None				17875.08402273	7503.655984578123	10585.624758260705													
6	massachusetts	bridgewater	3378947.0	224805.0	3154142.0	561392.5705010655	485.0	1125754.8921941023	6998	7483	1687147.4626951679	231.5145184360763	27087.198657020926	73507216.65749672	0.00036849713386962265																																																			None				137170.551770811	68135.76891313547	81232.40075867427													
7	massachusetts	hopedale	703307.0	31032.0	672275.0	168783.0478932306	208.0	289023.6934419789	1916	2124	457806.74133520946	263.46320323510605	5796.190471172333	13862398.855766248	0.0004181231929249627																																																			None				28563.664418928	18475.607312475546	16915.40206888916													
8	massachusetts	topsfield	1123540.0	59091.0	1064449.0	211521.57651767175	336.0	393536.2901026642	2194	2530	605057.866620336	123.90972010294597	6319.395725250244	33171684.20830027	0.00019050572426675263																																																			None				45623.217045141	24427.319815508337	27018.069134132496													
9	massachusetts	boxford	1150832.0	4136.0	1146696.0	217302.9642495647	474.0	519876.2987097068	2665	3139	737179.2629592716	83.31768407073676	8498.403775215149	63251863.951790564	0.00013435815554293357																																																			None				46776.034748952	29793.25251408187	27700.767778329373													
10	massachusetts	walpole	3660275.0	360006.0	3300269.0	745833.7521101458	736.0	1237315.727875588	7589	8325	1983149.4799857337	297.3954195947532	24683.819826364517	54597551.69472717	0.00045210488492927037																																																			None				148499.156364786	80021.91883995917	87941.20039922626													
11	massachusetts	berlin	846133.0	105680.0	740453.0	195869.85236765537	155.0	228044.58781714147	1457	1612	423914.44018479687	58.42933549600489	2979.8961102962494	34140841.72380246	8.728244412962767e-05																																																			None				34310.276693064	17076.530662096342	20318.5458576325													
12	massachusetts	sharon	2329236.0	105035.0	2224201.0	349950.5097008683	374.0	980441.9584011327	5785	6159	1330392.468102001	180.35887333811547	17675.169587135315	63195675.198548764	0.0002796895441278743																																																			None				94596.32516361302	53801.46295623852	56019.94376189162													
13	massachusetts	lynn	5435199.0	574658.0	4860541.0	1117679.11033908	868.0	2270058.6016056184	18988	19856	3387737.7119446984	1851.032702550292	88849.56972241402	29929263.30272126	0.0029686520788614113	15.0	Lynn	2015.0	4942807.0		92697.0	URB				792000000.0	576000000.0		126000000.0	6120.0						1236880008.0	542324311.2		285433848.0	1712.603088	818860280.576	93401250.7532		7676815.1304	166.330994492																					POINT (-70.94949 42.46676)	1494000000.0	2984576513.6596003	173851.5819206717	220477.01008095	136822.000217499	130566.48536993859	26.819099167906007	21.299536819900357	24.89772947276607										
14	massachusetts	norwood	4164124.0	539781.0	3624343.0	1275951.6772836917	676.0	1074371.5188862644	7838	8514	2350323.196169956	636.4378733147274	28003.266425848007	27338362.66332967	0.001024321272298074																																																			None				168837.610929363	94527.79231651055	99985.63319236875													
15	massachusetts	wales	300283.0	1991.0	298292.0	13368.333581346234	27.0	127324.50200772873	930	957	140692.83558907497	28.273085576792557	1696.3851346075535	41421547.51577301	4.0954170868714713e-05																																																			None				12204.403831304999	5708.348682736874	7227.44794889882													
16	massachusetts	somerville	3619189.0	684453.0	2934736.0	1045234.54801983	794.0	1683028.1766648216	12816	13610	2728262.7246846515	4470.370045555963	80466.66082000732	10696995.067097694	0.007522361215955905	9.0	Somerville	2015.0	4951257.0		81322.0	URB				648000000.0	756000000.0		82800000.0							1046590776.0	732613543.2		180774770.4		639734594.2	121549572.898		6013505.18548																						POINT (-71.0995 42.3876)	1486800000.0	2727276761.88348	158863.8713797127	146572.584707115	110072.76981074395	86800.2846635535	7.736993040550659	30.712522076431974	45.36184727861411										
17	massachusetts	leyden	179647.0	1980.0	177667.0	20396.63097227025	43.0	62794.2704628075	437	480	83190.90143507774	9.619979722933335	740.7384386658669	46793945.63867841	1.5829792263843543e-05																																																			None				7300.770481836001	3365.43944872548	4323.516279343279													
18	massachusetts	huntington	406543.0	11956.0	394587.0	37472.956459409026	48.0	161015.05665616243	1130	1178	198488.01311557146	19.859366130016067	2184.5302743017673	69447265.4439082	3.1455958133674664e-05																																																			None				16515.8086437	8038.565024433843	9780.661878799137													
19	massachusetts	dudley	1437284.0	77764.0	1359520.0	257218.82833723212	236.0	605059.8201606885	4036	4272	862278.6484979206	144.42318704102067	13142.51002073288	56735560.963260226	0.00023164501765027872																																																			None				58361.598670716005	34846.767117348565	34561.73873279802													
20	massachusetts	tolland	162754.0	855.0	161899.0	14302.767028679778	31.0	84575.92250167755	605	636	98878.68953035733	3.885916714073348	516.8269229717553	85051451.5464817	6.076638476761361e-06																																																			None				6614.989018497	4007.9381697178715	3917.396496753923													
21	massachusetts	canton	4012619.0	442477.0	3570142.0	1191327.3003198057	832.0	1040004.8170215819	6232	7064	2231332.1173413876	285.93145308996503	21730.79043483734	50646321.99238006	0.0004290694680278427																																																			None				162756.12364209903	89757.9148435713	96384.17642085104													
22	massachusetts	mashpee	3519133.0	146477.0	3372656.0	625477.9280150661	980.0	1097495.5192083584	7350	8330	1722973.4472234244	126.99110832255333	12699.110832255334	66327213.74234531	0.00019146154520505412																																																			None				142930.790753571	69541.36852007972	84643.61428426474													
23	massachusetts	lynnfield	2008328.0	40767.0	1967561.0	361774.05529083754	511.0	694590.0183660731	3857	4368	1056364.0736569106	283.41840646531847	12753.828290939331	27059057.027360637	0.0004713330652300026																																																			None				81602.785482921	42653.34149117915	48325.16956298581													
24	massachusetts	barnstable	10804964.0	939122.0	9865842.0	1716888.7501083582	2126.0	3315011.925452919	20831	22957	5031900.675561277	174.84744579527512	43537.014003023505	162335044.22641644	0.00026819233154795803																																																			None				438460.415562654	203180.62754929793	259656.25809620367													
25	massachusetts	dover	1089951.0	45706.0	1044245.0	287289.2005268883	581.0	363658.49277482193	1887	2468	650947.6933017102	91.7928460426018	5599.363608598709	39967571.3743753	0.0001400976695869159																																																			None				44268.464809134006	26232.761336384516	26215.784859969157													
26	massachusetts	mendon	987045.0	7367.0	979678.0	145233.4145872554	210.0	405544.6616371004	2474	2684	550778.0762243558	86.88428751627605	5995.015838623047	46606883.748328134	0.00012862940742821275																																																			None				40115.825825337	22273.346799993684	23756.59205376457													
27	massachusetts	hudson	2567187.0	253440.0	2313747.0	691869.7344352753	528.0	886736.2052754322	6111	6639	1578605.9397107074	382.6588444519043	19132.942222595215	30760450.903605405	0.00062199810667771																																																			None				104151.292031016	63620.59496755112	61678.395140767665													
28	massachusetts	westwood	2297614.0	170693.0	2126921.0	645716.4327918214	650.0	780379.1679923079	4475	5125	1426095.6007841295	331.1153813176685	14900.192159295082	28974551.97294772	0.0005142509942244058																																																			None				93259.039085955	57457.80425782648	55228.002946702545													
29	massachusetts	holland	329406.0	3568.0	325838.0	21918.321177650956	42.0	152856.91342485408	1200	1242	174775.23460250505	45.841314608087906	2383.748359620571	33828691.35456251	7.046528447217254e-05																																																			None				13386.956030496	7086.979135125712	7927.75536125973													
30	massachusetts	cambridge	4886836.0	1236950.0	3649886.0	2453937.367911308	1637.0	1524016.0432856819	10768	12405	3977953.41119699	3554.6560673867502	110194.33808898926	18413054.242014915	0.005984576846439075	19.0	Cambridge	2015.0	4931972.0		110651.0	URB				864000000.0	2880000000.0		111600000.0							1236880008.0	3425206176.0		218832616.8		818860280.576	409430140.288		8316549.7246																						POINT (-71.10561 42.3751)	3855600000.0	6117525771.3886	356345.87618338596	197663.42733877798	159756.82997976895	117056.28167002431	44.530457471309525	55.16804300057244	67.1509369145095										
31	massachusetts	fitchburg	4245311.0	699898.0	3545413.0	1187993.9145568362	895.0	1508847.1187973956	11165	12060	2696841.033354232	357.62665366289906	40769.438517570496	72857336.93397859	0.000559579038066059																																																			None				172011.13670316598	108682.6719793218	101864.99515561489													
32	massachusetts	leominster	5213489.0	663165.0	4550324.0	1560070.0648656858	1019.0	1764312.9813743278	11801	12820	3324383.0462400136	330.91471898555756	41033.42515420914	76923544.52077834	0.0005334312843985669																																																			None				211394.916126387	133897.00347944873	125188.06933004636													
33	massachusetts	lunenburg	1887330.0	199596.0	1687734.0	277500.00435150584	395.0	699901.6990764062	4570	4965	977401.703427912	95.23589525620143	10856.892059206963	71902907.80866228	0.00015099378300663122																																																			None				76558.863487716	39510.28393562006	45338.15895742541													
34	massachusetts	lexington	4025974.0	386360.0	3639614.0	910083.7570425945	1087.0	1621035.9066913219	9449	10536	2531119.6637339164	460.4418773408701	30849.605781838298	43122865.31683527	0.000715388589213123																																																			None				163343.345354712	102166.09580341143	96731.92911906043													
35	massachusetts	lanesborough	683461.0	73114.0	610347.0	153709.9874339542	125.0	257585.70174652938	1793	1918	411295.6891804836	25.25895447895779	3106.851400911808	76669678.98031184	4.052255653384988e-05																																																			None				27723.690564462002	16596.930824083538	16417.969552274397													
36	massachusetts	plainfield	188890.0	2188.0	186702.0	22722.13116348601	40.0	68924.65564586289	511	551	91646.7868093489	7.228097771091023	628.844506084919	55336124.137730286	1.136408658690551e-05																																																			None				7676.317799748	3707.317906117757	4545.915401010765													
37	massachusetts	gosnold	42119.0		42119.0	9100.323412830263	20.0	31252.028920367415	234	254	40352.352333197676	1.3324674221660662	70.6207733748015	34828909.87155423	2.0276481128822097e-06																																																			None					1633.0579914430402														
38	massachusetts	peru	176991.0	701.0	176290.0	9077.310194000414	19.0	81444.65436485577	620	639	90521.96455885618	7.540915563051562	776.7143029943109	67480299.65712582	1.151023790559429e-05																																																			None				7193.819872899	3672.3830247928363	4260.180128730787													
39	massachusetts	sherborn	714462.0	11848.0	702614.0	125904.78488628994	253.0	295323.8531120748	1643	1896	421228.6379983647	72.01081419171709	4752.713736653328	41871595.507001095	0.00011350686973126342																																																			None				29032.261901063997	17022.669722176986	17192.905497810098													
40	massachusetts	middleborough	4178185.0	321558.0	3856627.0	733721.5319244704	563.0	1343523.273931855	8949	9512	2077244.8058563257	81.31042734788848	23254.782221496105	187158077.3300233	0.0001242520897481225																																																			None				169581.68628337802	83856.30452738778	100426.27461701645													
41	massachusetts	fall river	7507789.0	1007392.0	6500397.0	1947835.1761736884	1390.0	2744970.9262669417	20745	22135	4692806.10244063	559.2188556762139	87238.14148548938	99901550.83424172	0.0008732411134461398	14.0	Fall River	2015.0	4936159.0		88930.0	URB				900000000.0	900000000.0		291600000.0	39600000.0						1427169240.0	903873852.0		656497850.4	10465907.76	946807199.416	140741610.724		16633099.4492	1100343.502024																					POINT (-71.15505 41.70149)	2091600000.0	4091722851.9892	238342.8561283709	304382.05631762405	189214.44816052768	180255.05375129695	27.707648243371132	20.612494440103035	24.371530710275625										
42	massachusetts	holliston	2170098.0	188623.0	1981475.0	439624.2649747498	378.0	861171.2596921709	5248	5626	1300795.5246669208	177.99684277406107	13883.753736376762	49380500.303032614	0.0002811586284297755																																																			None				88061.56219181699	52527.50576841429	52150.05712999402													
43	massachusetts	greenfield	2629592.0	201097.0	2428495.0	615071.1638249576	568.0	897467.9227821757	6053	6621	1512539.0866071333	190.66328394541176	17731.685406923294	56675266.969012916	0.00031286461194118516																																																			None				106729.326700623	60995.80770718631	63205.10727210894													
44	massachusetts	grafton	2600985.0	190730.0	2410255.0	526932.8092755912	629.0	955603.36661063	5888	6517	1482536.175886221	183.0123448723241	17386.17276287079	60400086.31016615	0.0002878501311006316																																																			None				105574.69809890998	59845.92140229854	62521.33621417449													
45	massachusetts	blackstone	1352459.0	58064.0	1294395.0	113606.15665090972	140.0	475406.5905046586	3314	3454	589012.7471555683	176.80942809063455	8133.233692169189	29623731.454077557	0.0002745512902308494																																																			None				54929.185243416	23852.522715883482	32529.063501150955													
46	massachusetts	medford	4292721.0	290417.0	4002304.0	820568.088950171	512.0	1812111.203485802	14677	15189	2632679.292435973	1643.4875766214202	55878.57760512829	21904510.94006206	0.0025510077699534327	8.0	Medford	2015.0	4943629.0		57213.0	URB				540000000.0	540000000.0		43200000.0							894359390.4	542324311.2		78970031.28		511787675.36	84444966.4344		6141452.10432																						POINT (-71.10616 42.41843)	1123200000.0	2118027826.77872	123375.12090986043	174261.99312553502	106365.0850898887	103197.95232894183	41.24565134396362	13.787249564196575	16.354325274104752										
47	massachusetts	pembroke	2705146.0	81541.0	2623605.0	418437.40992425603	406.0	958638.8178752019	6500	6906	1377076.227799458	187.7592361149035	17837.127430915833	61055432.99790888	0.00029214644062104585																																																			None				109894.981697379	55644.932377770456	65079.80816118784													
48	massachusetts	duxbury	2277346.0	62100.0	2215246.0	336028.7837351392	590.0	957535.2792942263	5937	6527	1293564.0630293656	155.3109336463354	14443.916829109192	62372709.08132271	0.0002315743061645269																																																			None				92521.03065490798	52315.45889837657	54790.9543538365													
49	massachusetts	boston	27057559.0	3838769.0	23218790.0	11957327.987009808	8218.0	9102879.7403001	68321	76539	21060207.72730991	2959.4921954250335	591898.4390850067	129613298.21206734	0.004566649003226271	26.0	Boston	2015.0	4930956.0		673184.0	URB				5040000000.0	15480000000.0		936000000.0	100800000.0						7992147744.0	18077477040.0		1712603088.0	27591938.64	4989929834.76	2047150701.44		75488682.1156	2814832.21448																					POINT (-71.05977 42.35843)	21456000000.0	34894797090.3156	2032621.9305108835	1096807.5567370711	846607.4538018472	649529.4350996935	46.03976567047089	58.34899539881185	68.04474923005286										
50	massachusetts	concord	2467254.0	261751.0	2205503.0	736920.702306266	1045.0	916703.0823344763	5283	6328	1653623.7846407422	169.39588998813255	17278.38077878952	66941395.801482506	0.00025811204818658516																																																			None				100082.62024467299	66634.32303407392	59268.92770889534													
51	massachusetts	windsor	174780.0	647.0	174133.0	12646.740433952373	30.0	102113.65504759648	722	752	114760.39548154885	6.198381692791979	892.5669637620449	91122453.48692714	9.7952472700935e-06																																																			None				7103.9892872969995	4654.810895173948	4206.982455937283													
52	massachusetts	taunton	7859823.0	919993.0	6939830.0	1881605.5201350485	1015.0	2392635.913357187	17483	18498	4274241.433492236	280.109254978141	54901.41397571564	125056537.81093878	0.0004390127452490003	28.0	Taunton	2015.0	4952629.0		56843.0	URB				612000000.0	612000000.0		277200000.0	10440000.0						951446160.0	618440004.0		561353234.4	2854338.48	626939902.316	95960189.13		15353630.2608	281483.221448																					POINT (-71.08977 41.9001)	1501200000.0	2869493120.1068	167147.9742462211	318760.7165940871	172252.88680602028	188770.09636701836	90.70570135928145	3.0541276870512792	12.935916344966467										
53	massachusetts	wareham	4609272.0	203826.0	4405446.0	579432.6144723714	518.0	1452864.4294795676	11889	12407	2032297.0439519389	127.23509683221579	19085.264524832368	96272969.20920032	0.00019824115410173185																																																			None				187197.692838462	82151.23278963452	110858.47369893719													
54	massachusetts	north brookfield	758801.0	15016.0	743785.0	116919.8680855219	131.0	290478.3124253073	1959	2090	407398.1805108292	53.691773334246	4778.567826747894	56884991.87851986	8.400401703410125e-05																																																			None				30832.060046544004	16467.58905296045	18258.74595956336													
55	massachusetts	charlton	1798545.0	73313.0	1725232.0	266122.1130263914	316.0	780326.9687962334	5198	5514	1046449.0818226249	73.43350715691086	12997.730766773224	113502115.8967378	0.00011451531686509112																																																			None				73049.744214063	42325.93390452518	43260.05852356811													
56	massachusetts	deerfield	1466980.0	115753.0	1351227.0	414063.2711198875	362.0	382545.93162193126	2238	2600	796609.2027418187	38.10067952702295	5105.491056621075	86690482.25461738	5.889332858508977e-05																																																			None				59538.65611758301	32053.42284594575	35258.792152832655													
57	massachusetts	conway	339964.0	3124.0	336840.0	51361.58660008444	104.0	148281.425176884	984	1088	199643.01177696843	11.686979718983938	1823.1688361614943	98145549.526387	1.8576174314163116e-05																																																			None				13816.471245516	8074.533776020291	8182.114271594575													
58	massachusetts	dalton	1095551.0	101907.0	993644.0	205957.6211608535	193.0	414620.73794387287	2680	2873	620578.3591047263	74.14937558016935	6747.59317779541	56679478.76426327	0.00011904825741004883																																																			None				44451.664229565	25062.59933371846	26324.27555674839													
59	massachusetts	wellesley	3047274.0	262580.0	2784694.0	760043.0742686455	973.0	1280605.0324186494	7535	8508	2040648.106687295	642.6191917685575	27632.625246047974	27291698.29406089	0.001012491965443619																																																			None				123658.761667932	82347.90382817414	73230.71865974933													
60	massachusetts	needham	4184079.0	335109.0	3848970.0	845783.5453242646	820.0	1548815.848225192	9139	9959	2394599.3935494567	561.536161242791	29761.41654586792	32966977.27051484	0.000902764493743443																																																			None				169810.554056571	96667.61975800445	100561.81011230135													
61	massachusetts	petersham	297378.0	5295.0	292083.0	39344.52665333973	59.0	98515.63252526922	636	695	137860.15917860894	5.1308390691144155	1344.2798361079767	176876492.14539844	7.600104569028503e-06																																																			None				12083.708630889	5572.669376519769	7155.9722512124645													
62	massachusetts	reading	2715329.0	200916.0	2514413.0	365822.3548329376	359.0	1122996.813608022	7543	7902	1488819.1684409596	586.3785381998334	24627.898604393005	25890857.61471775	0.0009512198850606319																																																			None				110214.528632388	60228.68297270397	65269.043856100165													
63	massachusetts	quincy	6950556.0	741303.0	6209253.0	1430791.189385022	1146.0	2616309.5470264778	21623	22769	4047100.7364115	1244.2049242340856	89582.75454485416	44872562.15307517	0.0019963815357647223	21.0	Quincy	2015.0	4948247.0		93688.0	URB				936000000.0	1332000000.0		61200000.0	20880000.0						1522313856.0	1617458472.0		114173539.2	5708676.96	959601891.3	191920378.26		9084231.23764	575761.13478																					POINT (-71.00227 42.25288)	2329200000.0	4414552367.99764	257147.6754358625	281941.872854481	163376.41525483635	166965.97710442363	9.642007214956381	36.46591789021032	35.070003327302835										
64	massachusetts	chesterfield	284336.0	4916.0	279420.0	26251.406899987243	50.0	116523.50958499171	786	836	142774.91648497895	9.821617797851562	1227.7022247314453	80968322.99053536	1.5162747348428536e-05																																																			None				11553.873806124002	5782.796664959197	6842.204067986633													
65	massachusetts	randolph	3814120.0	552245.0	3261875.0	625521.4700276023	427.0	1207055.4695285691	8664	9091	1832576.9395561714	697.5738121219304	32088.395357608795	26992394.090732377	0.0011887939709885197																																																			None				154600.707884355	73996.52403512201	91554.53920911503													
66	massachusetts	sheffield	950429.0	19422.0	931007.0	199310.59375284717	259.0	352846.18931942596	2266	2525	552156.7830722731	15.811559409363982	3067.4425254166126	125815602.82528992	2.4380462013730723e-05																																																			None				38617.919267274	22286.637076411367	22869.53179007966													
67	massachusetts	newburyport	2287534.0	291569.0	1995965.0	564582.1689131276	397.0	792314.3943715707	5626	6023	1356896.5632846984	464.927863319431	16272.475216180086	22655772.47588292	0.0007182485273235394																																																			None				92753.743927671	54709.12685404863	54928.767153966764													
68	massachusetts	maynard	1100717.0	61129.0	1039588.0	197733.90944955515	197.0	466467.79238340404	3515	3712	664201.7018329592	480.18392741112484	10083.862475633621	13912527.488033712	0.0007248044961137968																																																			None				44693.890901415005	26842.313199068558	26467.722191817964													
69	massachusetts	lancaster	1397953.0	148384.0	1249569.0	271460.8881025091	293.0	453981.75940720935	2747	3040	725442.6475097184	69.38913946229508	7910.361898701638	72521134.37676463	0.00010907664319762867																																																			None				56707.032445848	29273.364082905307	33581.90461443119													
70	massachusetts	dighton	1402686.0	91074.0	1311612.0	191577.95075888134	190.0	519126.8065361072	3357	3547	710704.7572949885	77.63238312689106	6909.282098293304	57457470.32020581	0.00012025037057476491																																																			None				56944.728113022	28737.447640353006	33722.667988531626													
71	massachusetts	athol	1685843.0	97447.0	1588396.0	245397.5733629948	243.0	618897.0347736704	4370	4613	864294.6081366651	86.76037495114186	11712.65061840415	86463356.18926865	0.00013546375175126337																																																			None				68449.52577572099	34938.05786242598	40535.809164381964													
72	massachusetts	cheshire	622774.0	11381.0	611393.0	76150.49263277791	98.0	278950.0685002386	1955	2053	355100.5611330165	28.349331451313837	3175.1251225471497	71307604.47144608	4.4527160126639435e-05																																																			None				25305.674534163	14374.013455063814	14986.020459131329													
73	massachusetts	essex	667856.0	11962.0	655894.0	100156.56155665741	156.0	209124.6329604488	1433	1589	309281.1945171062	58.65970346096315	3343.6030972748995	36943529.09409184	9.050578489020482e-05																																																			None				27137.719529910006	12492.558023754289	16070.957505612703													
74	massachusetts	ware	1544064.0	40817.0	1503247.0	261358.87000001292	277.0	579294.3935697951	3971	4248	840653.263569808	62.46161394830076	10056.319845676422	103614694.0126391	9.705495867651488e-05																																																			None				62731.22774499901	33964.46011909788	37149.433070588406													
75	massachusetts	nantucket	3997272.0	26007.0	3971265.0	416186.23287814076	728.0	1366881.3093131552	9826	10554	1783067.542191296	52.348168635156426	10260.241052490659	126767554.64993745	8.093743766552746e-05																																																			None				162461.54325147302	72149.54772180202	96209.72591352231													
76	massachusetts	tewksbury	4693704.0	451929.0	4241775.0	908285.6993870267	751.0	1377970.12970424	9359	10110	2286255.8290912667	335.4696060446806	28850.38611984253	54804846.79365237	0.000526420340676585																																																			None				190433.563172991	92214.23141526873	112774.75611104527													
77	massachusetts	egremont	429956.0	2673.0	427283.0	69970.38494058739	133.0	177522.31972336996	1104	1237	247492.70466395735	15.325361422018	1164.727468073368	48946137.7088951	2.3796105731580518e-05																																																			None				17474.844926151	10004.8284201192	10348.60316526662													
78	massachusetts	brookline	3056099.0	237850.0	2818249.0	1184852.5490749513	1317.0	1081433.4406804761	6571	7888	2266285.9897554275	2232.999511577465	60290.98681259155	17685328.851906676	0.003409096167645846	25.0	Brookline	2015.0	4931482.0		59126.0	URB																																												POINT (-71.12116 42.33176)				124037.033227902	91183.84725563443	73454.73107756356													
79	massachusetts	lenox	1115248.0	32456.0	1082792.0	353125.0386821747	464.0	368250.25170374446	2225	2689	721375.2903859192	55.90639983911763	5087.4823853597045	56153726.83202175	9.059919389817881e-05																																																			None				45307.21857804	29043.47199597293	26830.93484191529													
80	massachusetts	pittsfield	6865371.0	934994.0	5930377.0	1622534.4850439883	1234.0	2368110.6732846447	16036	17270	3990645.1583286333	251.2325624198068	43212.00073620677	110041925.15610157	0.0003926867025900152																																																			None				278326.125748422	160930.0086104348	164824.73166821548													
81	massachusetts	everett	2288170.0	303839.0	1984331.0	760620.4724018453	442.0	1003804.1013491851	8151	8593	1764424.5737510305	3064.618490072397	39840.04037094116	8895603.049715089	0.004478621645804797	11.0	Everett	2015.0	4936008.0		46340.0	URB				356400000.0	360000000.0		61200000.0							580382157.6	390092925.6		123688000.8		345456680.868	56296644.2896		6397345.942																						POINT (-71.05366 42.40843)	777600000.0	1502313755.0995998	87509.7762345517	92769.895931769	71119.44468487991	54938.3323707936	6.010893780734454	18.729714844363127	37.22034870304906										
82	massachusetts	tyngsborough	1915082.0	186387.0	1728695.0	296529.82788024057	283.0	556361.5117844268	3582	3865	852891.3396646673	150.16793301900228	11262.59497642517	46831114.64838982	0.00024049384818160442																																																			None				77697.37629213299	34434.11140224418	46012.38624020115													
83	massachusetts	malden	3438867.0	323922.0	3114945.0	814214.7604986522	590.0	1426710.860718886	11602	12192	2240925.621217538	2938.8149230957033	58776.29846191406	13135472.158394665	0.004474623961221759	4.0	Malden	2015.0	4942939.0		60840.0	URB				504000000.0	432000000.0		118800000.0							827758159.2	399607387.2		237861540.0		511787675.36	70370805.362		7165027.45504																						POINT (-71.06616 42.4251)	1054800000.0	2054550594.5770402	119677.57213411259	139527.83596339799	90446.00745181189	82628.38445752428	16.586452645480538	24.42526545370033	30.957502743346428										
84	massachusetts	stoneham	2254441.0	187735.0	2066706.0	368172.07845351525	309.0	889742.7253954933	6191	6500	1257914.8038490086	763.5793244750412	20616.64176082611	17224728.62202792	0.0011969211366535221																																																			None				91490.65939815302	50840.96747783494	54180.76849558621													
85	massachusetts	northampton	3771408.0	415126.0	3356282.0	974211.0697170041	889.0	1282579.3512589755	8888	9777	2256790.4209759794	196.99454985365068	28761.204278633	92643807.69197834	0.0003104492895440795																																																			None				152972.94194649	90964.39564468092	90590.57622071137													
86	massachusetts	braintree	5850887.0	982479.0	4868408.0	1233940.7160108278	822.0	1534266.8008881256	10907	11729	2768207.5168989534	616.8687472507871	35778.387340545654	37399843.574895844	0.0009566453739010136																																																			None				237051.588355425	111547.27038445689	140381.95062408267													
87	massachusetts	scituate	2994702.0	57484.0	2937218.0	287748.9785631159	466.0	1226412.274268017	8137	8603	1514161.2528311328	240.81199090872238	16134.4033908844	44895192.01219119	0.00035937931586311377																																																			None				121683.9445137	61320.51669483692	72061.23194101313													
88	massachusetts	nahant	318371.0	3135.0	315236.0	41679.03773488401	78.0	190965.8445909735	1432	1510	232644.8823258575	373.7139237324397	2242.283542394638	3251481.02284412	0.0006896191386758513																																																			None				12938.744930193001	9423.656717529244	7662.324747660295													
89	massachusetts	wenham	709882.0	57329.0	652553.0	133994.31568789718	237.0	235325.74128205952	1309	1546	369320.0569699567	144.22632511924294	4903.69505405426	21098079.06653499	0.0002324237689407622																																																			None				28810.137056534997	14906.281514929862	17061.363164880026													
90	massachusetts	bellingham	2320984.0	225087.0	2095897.0	573762.272334697	392.0	871185.7343616284	6005	6397	1444948.0066963255	222.75917137993707	18043.492881774902	48956127.724026255	0.0003685645438194998																																																			None				94165.986431529	58281.00625742053	55765.097164751474													
