	municipality	res_com_non_electricity	res_com_non_electricity-adjusted (metric tonnes CO2/year)	graced_emissions_2019(kgC/hr)	graced_emissions_2019(metric tonnes/year)	absolute_percent_error_graced (percent error)	region	state	city	NAME	LABEL	FIPSCODE
197	city of frankenmuth-30200	374639632.7872	19529.96405719673	14266.322502914987	342.39174006995967	98.24683886223646	michigan			Frankenmuth	City of Frankenmuth	30200.0
198	city of east tawas-24420	256517172.755628	13372.240215750888	17083.766627995912	410.01039907190193	96.9338690267547	michigan			East Tawas	City of East Tawas	24420.0
199	city of detroit-22000	36205444513.504	1887389.8224889636	17046065.183690257	409105.56440856616	78.3242677514778	michigan			Detroit	City of Detroit	22000.0
200	city of manistee-50720	392133192.96112	20441.90334906318	56896.82251843887	1365.5237404425332	93.31997751322352	michigan			Manistee	City of Manistee	50720.0
201	city of jonesville-41920	215660805.603748	11242.397796123383	23254.20162068442	558.1008388964261	95.03574905445107	michigan			Jonesville	City of Jonesville	41920.0
202	city of olivet-60580	60243541.724632	3140.495830105066	1905.7444328643865	45.73786638874528	98.54361002647104	michigan			Olivet	City of Olivet	60580.0
203	city of lake city-44480	49704816.43988	2591.112081010944	2159.4973810296974	51.827937144712735	97.99978018996028	michigan			Lake City	City of Lake City	44480.0
204	city of clare-15920	202144000.024904	10537.766721298243	12894.756321507875	309.47415171618906	97.06319033338724	michigan			Clare	City of Clare	15920.0
205	city of escanaba-26360	1046323660.26364	54544.85240954355	222910.4711484962	5349.851307563908	90.19183099553524	michigan			Escanaba	City of Escanaba	26360.0
206	city of grosse pointe-35480	230054174.815744	11992.724133144737	139056.02286139323	3337.3445486734377	72.17192264558228	michigan			Grosse Pointe	City of Grosse Pointe	35480.0
207	city of flint-29000	5636994521.76468	293856.52441959275	1362941.5451219978	32710.59708292795	88.86851426983428	michigan			Flint	City of Flint	29000.0
208	city of lathrup village-46320	288628645.4450039	15046.211287048054	145341.4409599629	3488.1945830391096	76.81679117425536	michigan			Lathrup Village	City of Lathrup Village	46320.0
209	city of lapeer-46040	593176849.484	30922.30916360092	69075.065658266	1657.801575798384	94.63881702033493	michigan			Lapeer	City of Lapeer	46040.0
210	city of kalamazoo-42160	5170611566.84	269543.9809793692	978585.9686659484	23486.06324798276	91.28674171738214	michigan			Kalamazoo	City of Kalamazoo	42160.0
211	city of dearborn-21000	6543579204.8688	341116.78394981055	2696871.830858407	64724.923940601766	81.02558215073788	michigan			Dearborn	City of Dearborn	21000.0
212	city of pleasant ridge-64900	108687519.919004	5665.8804133776775	76626.18576191715	1839.0284582860115	67.54205305950525	michigan			Pleasant Ridge	City of Pleasant Ridge	64900.0
213	city of rochester-69020	703281826.8659999	36662.08163452458	222195.9236593217	5332.702167823721	85.45444794710748	michigan			Rochester	City of Rochester	69020.0
214	city of milan-53920	274377140.0336	14303.280309951566	17214.630558787456	413.151133410899	97.1114938359738	michigan			Milan	City of Milan	53920.0
215	city of laingsburg-44200	46038142.264344	2399.9683562402524	3453.7581089759533	82.89019461542289	96.5461963529687	michigan			Laingsburg	City of Laingsburg	44200.0
216	city of montague-55100	143308996.59738	7470.69799262142	10188.164945504192	244.51595869210067	96.7269998207182	michigan			Montague	City of Montague	55100.0
217	city of hancock-36300	240504280.069536	12537.488120024913	18671.82014745905	448.1236835390173	96.4257299448741	michigan			Hancock	City of Hancock	36300.0
218	city of bangor-05140	86265250.03361599	4497.007484252402	3753.332065298832	90.07996956717196	97.99689082389536	michigan			Bangor	City of Bangor	5140.0
219	city of ironwood-41060	392700798.3646	20471.4926187466	31296.74089878841	751.1217815709219	96.33088902915128	michigan			Ironwood	City of Ironwood	41060.0
220	city of fennville-27740	50003044.97976401	2606.6587347950976	1747.5813588302296	41.94195261192551	98.39096878881529	michigan			Fennville	City of Fennville	27740.0
221	city of st louis-71000	233731561.72955945	12184.426312961932	13073.35303758328	313.76047290199875	97.42490565544136	michigan			St Louis	City of St Louis	71000.0
222	city of north muskegon-58640	167008161.71267998	8706.135470082007	81980.6796853302	1967.5363124479247	77.40057779701203	michigan			North Muskegon	City of North Muskegon	58640.0
223	city of howell-39540	594200424.83472	30975.668146633958	51881.34457102993	1245.152269704718	95.98022465952836	michigan			Howell	City of Howell	39540.0
224	city of pinconning-64160	69783592.7084	3637.8186878888914	1863.8338107475072	44.73201145794017	98.7703617113502	michigan			Pinconning	City of Pinconning	64160.0
225	city of tawas city-78140	102332838.25796	5334.610858387454	6703.207829592523	160.87698791022055	96.9842788503068	michigan			Tawas City	City of Tawas City	78140.0
226	city of sterling heights-76460	9843749077.4772	513154.6394088864	3105018.80435789	74520.45130458935	85.47797377600814	michigan			Sterling Heights	City of Sterling Heights	76460.0
227	city of brown city-11180	53664137.382488005	2797.5114817490994	1549.409045945935	37.18581710270245	98.67075372718568	michigan			Brown City	City of Brown City	11180.0
228	city of oak park-59920	1530235343.0693998	79771.16843420781	687242.5192774945	16493.82046265987	79.32358170701318	michigan			Oak Park	City of Oak Park	59920.0
229	city of munising-56200	166228628.31998402	8665.498394320766	16924.04483147809	406.17707595547415	95.312709581463	michigan			Munising	City of Munising	56200.0
230	city of gladwin-32320	128546466.94520402	6701.127321853485	5062.6210253201625	121.5029046076839	98.1868288905444	michigan			Gladwin	City of Gladwin	32320.0
231	city of perry-63700	76388586.43431202	3982.137010820685	7562.072588558667	181.489742125408	95.44240337205262	michigan			Perry	City of Perry	63700.0
232	city of hillsdale-38460	413576796.15648	21559.7583836373	49728.17420127228	1193.4761808305348	94.4643341562848	michigan			Hillsdale	City of Hillsdale	38460.0
233	city of inkster-40680	875956435.1135601	45663.60896246989	403325.5768319613	9679.813843967073	78.80190798777481	michigan			Inkster	City of Inkster	40680.0
234	city of st joseph-70960	776464212.2263892	40477.07938336166	74285.61188243299	1782.8546851783915	95.59539692008696	michigan			St Joseph	City of St Joseph	70960.0
235	city of carson city-13600	48915047.2936768	2549.9414154193714	4426.075319074986	106.22580765779963	95.83418634579378	michigan			Carson City	City of Carson City	13600.0
236	city of caseville-13760	67058592.8354152	3495.764444510194	902.9777406749328	21.67146577619839	99.38006504384953	michigan			Caseville	City of Caseville	13760.0
237	city of eaton rapids-24540	238278003.68172	12421.432331928065	18177.381027387084	436.2571446572901	96.48786763877516	michigan			Eaton Rapids	City of Eaton Rapids	24540.0
238	city of grand haven-33340	1078368001.47816	56215.32391705647	165119.45985338886	3962.867036481333	92.95055732076118	michigan			Grand Haven	City of Grand Haven	33340.0
239	city of cadillac-12320	895290186.5390401	46671.47742428016	46387.788220218106	1113.3069172852347	97.61458822662844	michigan			Cadillac	City of Cadillac	12320.0
240	city of cedar springs-14200	143291562.94491202	7469.789176318263	9274.863931754768	222.59673436211443	97.02003993542657	michigan			Cedar Springs	City of Cedar Springs	14200.0
241	city of hudsonville-39800	401080049.15764	20908.30296258777	80533.44435565293	1932.8026645356704	90.7558128079829	michigan			Hudsonville	City of Hudsonville	39800.0
242	city of st ignace-70840	234462174.5492969	12222.513159254844	13891.225222856276	333.38940534855067	97.2723334309024	michigan			St Ignace	City of St Ignace	70840.0
243	city of linden-47820	128428052.425728	6694.9543729532	37489.35355943037	899.7444854263289	86.56085709767962	michigan			Linden	City of Linden	47820.0
244	city of albion-00980	554095427.7332801	28884.99464773589	29117.099538726903	698.8103889294456	97.58071484017316	michigan			Albion	City of Albion	980.0
245	city of harbor springs-36560	112397471.608972	5859.28019497571	2726.8735311694004	65.44496474806562	98.88305452939107	michigan			Harbor Springs	City of Harbor Springs	36560.0
246	city of ferndale-27880	1396776986.83172	72813.98432353756	527062.1612173698	12649.491869216876	82.62766144891779	michigan			Ferndale	City of Ferndale	27880.0
247	city of village of douglas-22740	144473313.558824	7531.393835821495	5514.006345873837	132.3361523009721	98.2428730300686	michigan			Village of Douglas	City of Village of Douglas	22740.0
248	city of burton-12060	1570724180.92736	81881.85155174328	763884.2021237997	18333.220850971196	77.61015352787186	michigan			Burton	City of Burton	12060.0
249	city of alpena-01740	722878355.46948	37683.648670624	116349.40516396308	2792.385723935114	92.58992740235396	michigan			Alpena	City of Alpena	1740.0
250	city of dewitt-22120	164775181.362184	8589.730204410651	24219.18257856919	581.2603818856605	93.23307754663593	michigan			Dewitt	City of Dewitt	22120.0
251	city of rockwood-69180	125231519.55738	6528.319114526219	36537.564953288456	876.901558878923	86.56772833105353	michigan			Rockwood	City of Rockwood	69180.0
252	city of ludington-49640	710804955.49268	37054.26232983341	45613.98440598308	1094.735625743594	97.04558785707576	michigan			Ludington	City of Ludington	49640.0
253	city of morenci-55500	86790520.73489201	4524.38984590992	4559.108559591684	109.4186054302004	97.58158317128404	michigan			Morenci	City of Morenci	55500.0
254	city of marquette-51900	1089243489.57956	56782.263111782464	186777.6242627585	4482.662982306204	92.1055225053613	michigan			Marquette	City of Marquette	51900.0
255	city of newaygo-57080	99005096.178252	5161.1356637722765	6508.805015179328	156.21132036430384	96.97331497288856	michigan			Newaygo	City of Newaygo	57080.0
256	city of st clair shores-70760	4505965828.951374	234895.9986632351	1126368.4433579317	27032.842640590363	88.49156954804211	michigan			St Clair Shores	City of St Clair Shores	70760.0
257	city of davison-19880	215771318.87012	11248.158852699356	37937.69211154107	910.5046106769856	91.905300924351	michigan			Davison	City of Davison	19880.0
258	city of norton shores-59140	1622565126.85492	84584.32006294698	642514.167012437	15420.340008298488	81.76926882331999	michigan			Norton Shores	City of Norton Shores	59140.0
259	city of grosse pointe park-35540	484467945.285976	25255.313987757927	282329.6814800478	6775.912355521148	73.17034997543229	michigan			Grosse Pointe Park	City of Grosse Pointe Park	35540.0
260	city of flat rock-28360	618281978.93792	32231.03956203377	192774.02728635824	4626.576654872598	85.6455866216539	michigan			Flat Rock	City of Flat Rock	28360.0
261	city of croswell-18920	139452033.18984398	7269.634490186567	5279.458628832046	126.7070070919691	98.25703744441329	michigan			Croswell	City of Croswell	18920.0
262	city of gaastra-31160	15576340.889401602	811.9946505645055	2317.5909515419207	55.6221828370061	93.14993235505466	michigan			Gaastra	City of Gaastra	31160.0
263	city of negaunee-56860	188321498.508908	9817.199717269374	32409.58558947533	777.8300541474078	92.07686431417778	michigan			Negaunee	City of Negaunee	56860.0
264	city of portland-65860	192173568.477664	10018.008124740623	7388.26497457552	177.31835938981249	98.23000383727076	michigan			Portland	City of Portland	65860.0
265	city of coloma-17320	72625136.496516	3785.948365563379	2408.59039629007	57.80616951096169	98.47313898845633	michigan			Coloma	City of Coloma	17320.0
266	city of charlotte-14820	543941231.5390799	28355.656400132237	44885.891628499965	1077.261399083999	96.2008941571214	michigan			Charlotte	City of Charlotte	14820.0
267	city of tecumseh-79120	535250269.18024	27902.596532365907	39423.67513600477	946.1682032641144	96.60903170009072	michigan			Tecumseh	City of Tecumseh	79120.0
268	city of manton-50880	43741876.78846	2280.26403698242	818.4728266550525	19.64334783972126	99.13854941703522	michigan			Manton	City of Manton	50880.0
269	city of ferrysburg-27960	296298785.789252	15446.055703193704	88896.63827059757	2133.519318494342	86.18728716578948	michigan			Ferrysburg	City of Ferrysburg	27960.0
270	city of plainwell-64740	238892148.892152	12453.447721747883	14734.812985825787	353.6355116598189	97.16034049717612	michigan			Plainwell	City of Plainwell	64740.0
271	city of west branch-85580	132206871.013896	6891.944185954398	3322.150597939512	79.73161435054828	98.84311868756802	michigan			West Branch	City of West Branch	85580.0
272	city of melvindale-52940	488813171.9872	25481.83065569273	220112.90621349483	5282.709749123876	79.26871965949708	michigan			Melvindale	City of Melvindale	52940.0
273	city of eastpointe-24290	1230887903.84104	64166.18642723342	721761.427957975	17322.2742709914	73.00404584486967	michigan			Eastpointe	City of Eastpointe	24290.0
274	city of warren-84000	10592111313.5932	552166.7627776135	3684828.348675649	88435.88036821557	83.98384576366954	michigan			Warren	City of Warren	84000.0
275	city of orchard lake village-61020			124708.42583189029	2993.0022199653667		michigan			Orchard Lake Village	City of Orchard Lake Village	61020.0
276	city of grosse pointe woods-35580	806143886.451788	42024.28080073171	327023.18442290626	7848.55642614975	81.32375789281065	michigan			Grosse Pointe Woods	City of Grosse Pointe Woods	35580.0
277	city of novi-59440	4163741947.18492	217055.86770674988	1238906.0971839146	29733.74633241395	86.30133953688582	michigan			Novi	City of Novi	59440.0
278	city of sylvan lake-77860	106501767.709492	5551.937150695819	37638.97979408428	903.3355150580228	83.72936345389269	michigan			Sylvan Lake	City of Sylvan Lake	77860.0
279	city of rogers city-69260	204272557.838232	10648.728440107032	19687.67507891849	472.5042018940439	95.56281104780156	michigan			Rogers City	City of Rogers City	69260.0
280	city of imlay city-40320	279914847.03852403	14591.960976118256	10472.533740614375	251.34080977474505	98.2775391862266	michigan			Imlay City	City of Imlay City	40320.0
281	mayfield township-52500			96663.39286116492	2319.921428667958		michigan			Mayfield	Mayfield Township	52500.0
282	stronach township-76840			20098.16580350821	482.3559792841971		michigan			Stronach	Stronach Township	76840.0
283	newark township-57040			78057.19791284538	1873.3727499082893		michigan			Newark	Newark Township	57040.0
284	everett township-26700			47324.33000735616	1135.7839201765478		michigan			Everett	Everett Township	26700.0
285	winsor township-87960	147690542.37216	7699.1079738606995	16163.89221522034	387.9334131652882	94.96132000639082	michigan			Winsor	Winsor Township	87960.0
