	state	city	municipality	graced_emissions_2019(kgC/hr)	graced_emissions_2019(metric tonnes/year)
1918	Sonora	Guaymas	Guaymas, Sonora	411725.37725463184	9881.409054111164
1919	Sonora	Hermosillo	Hermosillo, Sonora	1868259.3822092265	44838.225173021434
1920	Sonora	Huachinera	Huachinera, Sonora	5073.553203734994	121.76527688963985
1921	Sonora	Huásabas	Huásabas, Sonora	9310.275076759399	223.4466018422256
1922	Sonora	Huatabampo	Huatabampo, Sonora	284475.52909005847	6827.412698161403
1923	Sonora	Huépac	Huépac, Sonora	5516.589529717872	132.39814871322892
1924	Sonora	Imuris	Imuris, Sonora	47523.00248376291	1140.5520596103097
1925	Sonora	LaColorada	LaColorada, Sonora	8638.382709547826	207.32118502914784
1926	Sonora	Magdalena	Magdalena, Sonora	76379.18798575537	1833.1005116581289
1927	Sonora	Mazatán	Mazatán, Sonora	6012.317307341132	144.29561537618716
1928	Sonora	Moctezuma	Moctezuma, Sonora	26025.45683875909	624.6109641302181
1929	Sonora	Naco	Naco, Sonora	57098.68225574324	1370.3683741378377
1930	Sonora	NácoriChico	NácoriChico, Sonora	13548.388693959769	325.1613286550344
1931	Sonora	NacozarideGarcía	NacozarideGarcía, Sonora	31005.088001565367	744.1221120375689
1932	Sonora	Navojoa	Navojoa, Sonora	522542.3693929507	12541.016865430816
1933	Sonora	Nogales	Nogales, Sonora	614075.6386455344	14737.815327492826
1934	Sonora	Onavas	Onavas, Sonora	2286.61011563909	54.87864277533816
1935	Sonora	Opodepe	Opodepe, Sonora	18376.841392724167	441.04419342538006
1936	Sonora	Oquitoa	Oquitoa, Sonora	2432.4966579955303	58.379919791892725
1937	Sonora	Pitiquito	Pitiquito, Sonora	69611.59705386368	1670.678329292728
1938	Sonora	PuertoPeñasco	PuertoPeñasco, Sonora	151865.9406233451	3644.782574960282
1939	Sonora	Quiriego	Quiriego, Sonora	19612.974513166588	470.71138831599814
1940	Sonora	Rayón	Rayón, Sonora	9221.137606699618	221.30730256079084
1941	Sonora	Rosario	Rosario, Sonora	29914.68471024652	717.9524330459165
1942	Sonora	Sahuaripa	Sahuaripa, Sonora	35958.17235442858	862.9961365062859
1943	Sonora	SanFelipedeJesús	SanFelipedeJesús, Sonora	6583.810274726403	158.01144659343367
1944	Sonora	SanIgnacioRíoMuerto	SanIgnacioRíoMuerto, Sonora	63366.640003055494	1520.7993600733319
1945	Sonora	SanJavier	SanJavier, Sonora	6003.234045619513	144.07761709486832
1946	Sonora	SanLuisRíoColorado	SanLuisRíoColorado, Sonora	842978.534677905	20231.48483226972
1947	Sonora	SanMigueldeHorcasitas	SanMigueldeHorcasitas, Sonora	33313.89434850736	799.5334643641767
1948	Sonora	SanPedrodelaCueva	SanPedrodelaCueva, Sonora	10124.567682687373	242.98962438449695
1949	Sonora	SantaAna	SantaAna, Sonora	40313.15645116468	967.5157548279523
1950	Sonora	SantaCruz	SantaCruz, Sonora	12525.273514148383	300.60656433956115
1951	Sonora	Sáric	Sáric, Sonora	14330.583400727337	343.9340016174561
1952	Sonora	Soyopa	Soyopa, Sonora	7165.476772272522	171.97144253454053
1953	Sonora	SuaquiGrande	SuaquiGrande, Sonora	6397.3908058574725	153.53737934057932
1954	Sonora	Tepache	Tepache, Sonora	8339.233546093315	200.14160510623955
1955	Sonora	Trincheras	Trincheras, Sonora	13282.503706004854	318.78008894411647
1956	Sonora	Tubutama	Tubutama, Sonora	10584.953674265127	254.03888818236305
1957	Sonora	Ures	Ures, Sonora	37680.626768707065	904.3350424489696
1958	Sonora	VillaHidalgo	VillaHidalgo, Sonora	12578.733722302492	301.88960933525976
1959	Sonora	VillaPesqueira	VillaPesqueira, Sonora	6142.65397367026	147.42369536808621
1960	Sonora	Yécora	Yécora, Sonora	33888.466179705276	813.3231883129266
1961	Tabasco	Balancán	Balancán, Tabasco	246964.8464858989	5927.156315661574
1962	Tabasco	Cárdenas	Cárdenas, Tabasco	853557.3301778041	20485.3759242673
1963	Tabasco	Centla	Centla, Tabasco	300065.756905204	7201.578165724896
1964	Tabasco	Centro	Centro, Tabasco	1498012.9980237281	35952.31195256948
1965	Tabasco	Comalcalco	Comalcalco, Tabasco	688395.099736916	16521.482393685987
1966	Tabasco	Cunduacán	Cunduacán, Tabasco	482614.64066148887	11582.751375875734
1967	Tabasco	EmilianoZapata	EmilianoZapata, Tabasco	98455.511054962	2362.932265319088
1968	Tabasco	Huimanguillo	Huimanguillo, Tabasco	852409.2661631905	20457.82238791657
1969	Tabasco	Jalapa	Jalapa, Tabasco	200563.79796144037	4813.531151074569
1970	Tabasco	JalpadeMéndez	JalpadeMéndez, Tabasco	330702.90513642743	7936.869723274259
1971	Tabasco	Jonuta	Jonuta, Tabasco	129046.23658822617	3097.109678117428
1972	Tabasco	Macuspana	Macuspana, Tabasco	561259.7631869036	13470.234316485685
1973	Tabasco	Nacajuca	Nacajuca, Tabasco	555019.997423225	13320.479938157398
1974	Tabasco	Paraíso	Paraíso, Tabasco	96037.53535946345	2304.900848627123
1975	Tabasco	Tacotalpa	Tacotalpa, Tabasco	178236.98827825882	4277.687718678212
1976	Tabasco	Teapa	Teapa, Tabasco	198815.9730392986	4771.5833529431675
1977	Tabasco	Tenosique	Tenosique, Tabasco	212085.69024910618	5090.056565978549
1978	Tamaulipas	Abasolo	Abasolo, Tamaulipas	47556.90353235304	1141.3656847764728
1979	Tamaulipas	Aldama	Aldama, Tamaulipas	108738.13926350171	2609.7153423240406
1980	Tamaulipas	Altamira	Altamira, Tamaulipas	699189.3532303036	16780.544477527288
1981	Tamaulipas	AntiguoMorelos	AntiguoMorelos, Tamaulipas	58067.61372605867	1393.622729425408
1982	Tamaulipas	Burgos	Burgos, Tamaulipas	28343.954358306433	680.2549045993544
1983	Tamaulipas	Bustamante	Bustamante, Tamaulipas	50414.73492238186	1209.9536381371645
1984	Tamaulipas	Camargo	Camargo, Tamaulipas	307302.65526678157	7375.263726402758
1985	Tamaulipas	Casas	Casas, Tamaulipas	23065.173826838232	553.5641718441176
1986	Tamaulipas	CiudadMadero	CiudadMadero, Tamaulipas	316248.1798811258	7589.956317147019
1987	Tamaulipas	Cruillas	Cruillas, Tamaulipas	11050.229529006589	265.2055086961581
1988	Tamaulipas	ElMante	ElMante, Tamaulipas	317432.69425577385	7618.384662138572
1989	Tamaulipas	GómezFarías	GómezFarías, Tamaulipas	61405.91502028838	1473.7419604869212
1990	Tamaulipas	González	González, Tamaulipas	168342.57915425152	4040.221899702037
1991	Tamaulipas	Güémez	Güémez, Tamaulipas	110890.71834511943	2661.3772402828663
1992	Tamaulipas	Guerrero	Guerrero, Tamaulipas	31122.07235647744	746.9297365554586
1993	Tamaulipas	GustavoDíazOrdaz	GustavoDíazOrdaz, Tamaulipas	96788.05654735728	2322.9133571365746
1994	Tamaulipas	Hidalgo	Hidalgo, Tamaulipas	121851.36455359169	2924.4327492862003
1995	Tamaulipas	Jaumave	Jaumave, Tamaulipas	68939.96192062242	1654.559086094938
1996	Tamaulipas	Jiménez	Jiménez, Tamaulipas	25267.2127391053	606.4131057385272
1997	Tamaulipas	Llera	Llera, Tamaulipas	96716.94484884189	2321.2066763722055
1998	Tamaulipas	Mainero	Mainero, Tamaulipas	14933.560715826838	358.40545717984406
1999	Tamaulipas	Matamoros	Matamoros, Tamaulipas	2054178.3683399458	49300.2808401587
2000	Tamaulipas	Méndez	Méndez, Tamaulipas	25462.153259158455	611.0916782198029
2001	Tamaulipas	Mier	Mier, Tamaulipas	48008.747428200506	1152.2099382768122
2002	Tamaulipas	MiguelAlemán	MiguelAlemán, Tamaulipas	81136.00177779334	1947.26404266704
2003	Tamaulipas	Miquihuana	Miquihuana, Tamaulipas	17791.338125140188	426.9921150033645
2004	Tamaulipas	NuevoLaredo	NuevoLaredo, Tamaulipas	2412989.211590983	57911.74107818359
2005	Tamaulipas	NuevoMorelos	NuevoMorelos, Tamaulipas	22450.782230233646	538.8187735256075
2006	Tamaulipas	Ocampo	Ocampo, Tamaulipas	76453.0736493474	1834.8737675843374
2007	Tamaulipas	Padilla	Padilla, Tamaulipas	47554.715104316034	1141.3131625035849
2008	Tamaulipas	Palmillas	Palmillas, Tamaulipas	12088.211458526037	290.1170750046249
2009	Tamaulipas	Reynosa	Reynosa, Tamaulipas	1743547.313281107	41845.13551874657
2010	Tamaulipas	RíoBravo	RíoBravo, Tamaulipas	323664.1285271802	7767.939084652324
2011	Tamaulipas	SanCarlos	SanCarlos, Tamaulipas	51115.21863150245	1226.7652471560589
2012	Tamaulipas	SanFernando	SanFernando, Tamaulipas	194442.71709822296	4666.6252103573515
2013	Tamaulipas	SanNicolás	SanNicolás, Tamaulipas	3771.0486691287374	90.5051680590897
2014	Tamaulipas	SotolaMarina	SotolaMarina, Tamaulipas	103843.40752025358	2492.241780486086
2015	Tamaulipas	Tampico	Tampico, Tamaulipas	469193.7920707451	11260.651009697882
2016	Tamaulipas	Tula	Tula, Tamaulipas	127709.76019302172	3065.034244632521
2017	Tamaulipas	ValleHermoso	ValleHermoso, Tamaulipas	163744.33476612988	3929.864034387117
2018	Tamaulipas	Victoria	Victoria, Tamaulipas	749477.634574013	17987.463229776313
2019	Tamaulipas	Villagrán	Villagrán, Tamaulipas	33635.536209738064	807.2528690337136
2020	Tamaulipas	Xicoténcatl	Xicoténcatl, Tamaulipas	98569.9694584173	2365.6792670020154
2021	Tlaxcala	AcuamanaladeMiguelHidalgo	AcuamanaladeMiguelHidalgo, Tlaxcala	17135.495087831714	411.2518821079611
2022	Tlaxcala	AmaxacdeGuerrero	AmaxacdeGuerrero, Tlaxcala	30428.977185932905	730.2954524623897
2023	Tlaxcala	ApetatitlándeAntonioCarvajal	ApetatitlándeAntonioCarvajal, Tlaxcala	30340.880746923925	728.1811379261742
2024	Tlaxcala	Apizaco	Apizaco, Tlaxcala	80326.61704066512	1927.8388089759628
2025	Tlaxcala	Atlangatepec	Atlangatepec, Tlaxcala	39661.430256499734	951.8743261559936
2026	Tlaxcala	Atltzayanca	Atltzayanca, Tlaxcala	73989.99867535743	1775.7599682085784
2027	Tlaxcala	BenitoJuárez	BenitoJuárez, Tlaxcala	7321.748951410151	175.72197483384363
2028	Tlaxcala	Calpulalpan	Calpulalpan, Tlaxcala	100255.06852087184	2406.121644500924
2029	Tlaxcala	Chiautempan	Chiautempan, Tlaxcala	92244.41523704371	2213.865965689049
2030	Tlaxcala	ContladeJuanCuamatzi	ContladeJuanCuamatzi, Tlaxcala	58622.672005459885	1406.9441281310371
2031	Tlaxcala	Cuapiaxtla	Cuapiaxtla, Tlaxcala	42596.131692409595	1022.3071606178303
2032	Tlaxcala	Cuaxomulco	Cuaxomulco, Tlaxcala	23331.986756231872	559.967682149565
2033	Tlaxcala	ElCarmenTequexquitla	ElCarmenTequexquitla, Tlaxcala	32280.359141513913	774.7286193963339
2034	Tlaxcala	EmilianoZapata	EmilianoZapata, Tlaxcala	19123.517482527626	458.96441958066305
2035	Tlaxcala	Españita	Españita, Tlaxcala	67416.46906239331	1617.9952574974395
2036	Tlaxcala	Huamantla	Huamantla, Tlaxcala	280005.46278868325	6720.1311069283975
2037	Tlaxcala	Hueyotlipan	Hueyotlipan, Tlaxcala	53672.35002493362	1288.1364005984067
2038	Tlaxcala	IxtacuixtladeMarianoMatamoros	IxtacuixtladeMarianoMatamoros, Tlaxcala	121535.6176863475	2916.8548244723397
2039	Tlaxcala	Ixtenco	Ixtenco, Tlaxcala	23105.45204598442	554.5308491036261
2040	Tlaxcala	LaMagdalenaTlaltelulco	LaMagdalenaTlaltelulco, Tlaxcala	15717.33012188958	377.2159229253499
2041	Tlaxcala	LázaroCárdenas	LázaroCárdenas, Tlaxcala	8879.569679907916	213.10967231778997
2042	Tlaxcala	MazatecochcodeJoséMaríaMorel	MazatecochcodeJoséMaríaMorel, Tlaxcala	31442.201896778413	754.6128455226819
2043	Tlaxcala	MuñozdeDomingoArenas	MuñozdeDomingoArenas, Tlaxcala	29945.40253818966	718.6896609165518
2044	Tlaxcala	NanacamilpadeMarianoArista	NanacamilpadeMarianoArista, Tlaxcala	50067.38436402627	1201.6172247366305
2045	Tlaxcala	Natívitas	Natívitas, Tlaxcala	71668.90019894387	1720.053604774653
2046	Tlaxcala	Panotla	Panotla, Tlaxcala	139006.14847000493	3336.1475632801184
2047	Tlaxcala	PapalotladeXicohténcatl	PapalotladeXicohténcatl, Tlaxcala	61636.79050050204	1479.2829720120487
2048	Tlaxcala	SanDamiánTexóloc	SanDamiánTexóloc, Tlaxcala	18054.79104736575	433.314985136778
2049	Tlaxcala	SanFranciscoTetlanohcan	SanFranciscoTetlanohcan, Tlaxcala	11527.317955736236	276.6556309376697
2050	Tlaxcala	SanJerónimoZacualpan	SanJerónimoZacualpan, Tlaxcala	18302.587919427184	439.26211006625243
2051	Tlaxcala	SanJoséTeacalco	SanJoséTeacalco, Tlaxcala	25292.077786156788	607.0098668677629
2052	Tlaxcala	SanJuanHuactzinco	SanJuanHuactzinco, Tlaxcala	10642.976587732812	255.4314381055875
2053	Tlaxcala	SanLorenzoAxocomanitla	SanLorenzoAxocomanitla, Tlaxcala	10292.400372897127	247.01760894953105
2054	Tlaxcala	SanLucasTecopilco	SanLucasTecopilco, Tlaxcala	18590.411982077036	446.16988756984887
2055	Tlaxcala	SanPablodelMonte	SanPablodelMonte, Tlaxcala	136389.88288823664	3273.357189317679
2056	Tlaxcala	SanctórumdeLázaroCárdenas	SanctórumdeLázaroCárdenas, Tlaxcala	40926.395699693225	982.2334967926374
2057	Tlaxcala	SantaAnaNopalucan	SantaAnaNopalucan, Tlaxcala	9873.589892012904	236.9661574083097
2058	Tlaxcala	SantaApoloniaTeacalco	SantaApoloniaTeacalco, Tlaxcala	10741.980472714658	257.8075313451518
2059	Tlaxcala	SantaCatarinaAyometla	SantaCatarinaAyometla, Tlaxcala	27659.44657174549	663.8267177218918
2060	Tlaxcala	SantaCruzQuilehtla	SantaCruzQuilehtla, Tlaxcala	9782.059503832352	234.76942809197644
2061	Tlaxcala	SantaCruzTlaxcala	SantaCruzTlaxcala, Tlaxcala	66332.84822632796	1591.9883574318708
2062	Tlaxcala	SantaIsabelXiloxoxtla	SantaIsabelXiloxoxtla, Tlaxcala	12186.124558312618	292.4669893995029
2063	Tlaxcala	Tenancingo	Tenancingo, Tlaxcala	33506.445528948825	804.1546926947718
2064	Tlaxcala	Teolocholco	Teolocholco, Tlaxcala	48863.44794068913	1172.7227505765393
2065	Tlaxcala	TepetitladeLardizábal	TepetitladeLardizábal, Tlaxcala	31592.14585325522	758.2115004781253
2066	Tlaxcala	Tepeyanco	Tepeyanco, Tlaxcala	37982.42785213193	911.5782684511663
2067	Tlaxcala	Terrenate	Terrenate, Tlaxcala	78993.42279799328	1895.8421471518386
2068	Tlaxcala	TetladelaSolidaridad	TetladelaSolidaridad, Tlaxcala	165050.4155039934	3961.2099720958417
2069	Tlaxcala	Tetlatlahuca	Tetlatlahuca, Tlaxcala	59498.034185223594	1427.9528204453661
2070	Tlaxcala	Tlaxcala	Tlaxcala, Tlaxcala	131374.89598385966	3152.997503612632
2071	Tlaxcala	Tlaxco	Tlaxco, Tlaxcala	172910.03397503842	4149.840815400922
2072	Tlaxcala	Tocatlán	Tocatlán, Tlaxcala	11931.626495383107	286.35903588919456
2073	Tlaxcala	Totolac	Totolac, Tlaxcala	37459.517112807196	899.0284107073727
2074	Tlaxcala	Tzompantepec	Tzompantepec, Tlaxcala	53412.565004715514	1281.9015601131723
2075	Tlaxcala	Xaloztoc	Xaloztoc, Tlaxcala	27542.36825504932	661.0168381211837
2076	Tlaxcala	Xaltocan	Xaltocan, Tlaxcala	123167.3115139299	2956.0154763343176
2077	Tlaxcala	Xicohtzinco	Xicohtzinco, Tlaxcala	21892.09706338242	525.4103295211781
2078	Tlaxcala	Yauhquemehcan	Yauhquemehcan, Tlaxcala	87122.73489202929	2090.945637408703
2079	Tlaxcala	Zacatelco	Zacatelco, Tlaxcala	82356.87195139546	1976.5649268334907
2080	Tlaxcala	ZiltlaltépecdeTrinidadSánchez	ZiltlaltépecdeTrinidadSánchez, Tlaxcala	43063.901564535976	1033.5336375488635
2081	Veracruz	Acajete	Acajete, Veracruz	35670.52709790013	856.092650349603
2082	Veracruz	Acatlán	Acatlán, Veracruz	14790.180451605358	354.96433083852855
2083	Veracruz	Acayucan	Acayucan, Veracruz	272092.48810503527	6530.2197145208465
2084	Veracruz	Actopan	Actopan, Veracruz	240823.31604483383	5779.759585076012
2085	Veracruz	Acula	Acula, Veracruz	29371.236767193906	704.9096824126538
2086	Veracruz	Acultzingo	Acultzingo, Veracruz	89288.09955997724	2142.9143894394538
2087	Veracruz	AguaDulce	AguaDulce, Veracruz	115349.19510803772	2768.380682592905
2088	Veracruz	ÁlamoTemapache	ÁlamoTemapache, Veracruz	454911.32892644143	10917.871894234593
2089	Veracruz	Alpatláhuac	Alpatláhuac, Veracruz	63621.1073672433	1526.9065768138391
2090	Veracruz	AltoLucerodeGutiérrezBarrios	AltoLucerodeGutiérrezBarrios, Veracruz	135916.02199147764	3261.9845277954632
2091	Veracruz	Altotonga	Altotonga, Veracruz	223166.67450043184	5356.000188010364
2092	Veracruz	Alvarado	Alvarado, Veracruz	85126.10448328672	2043.0265075988812
2093	Veracruz	Amatitlán	Amatitlán, Veracruz	20762.938159312005	498.3105158234881
2094	Veracruz	AmatlándelosReyes	AmatlándelosReyes, Veracruz	186126.56435437204	4467.037544504929
2095	Veracruz	AngelR.Cabada	AngelR.Cabada, Veracruz	134929.24310477497	3238.3018345145992
2096	Veracruz	Apazapan	Apazapan, Veracruz	25296.87208954639	607.1249301491133
2097	Veracruz	Aquila	Aquila, Veracruz	7944.195123895164	190.66068297348392
2098	Veracruz	Astacinga	Astacinga, Veracruz	16643.060445092262	399.4334506822143
2099	Veracruz	Atlahuilco	Atlahuilco, Veracruz	55850.37375264112	1340.408970063387
2100	Veracruz	Atoyac	Atoyac, Veracruz	69349.63915037538	1664.3913396090093
2101	Veracruz	Atzacan	Atzacan, Veracruz	100558.361292782	2413.400671026768
2102	Veracruz	Atzalan	Atzalan, Veracruz	312633.45359001873	7503.20288616045
2103	Veracruz	Ayahualulco	Ayahualulco, Veracruz	111811.4995182044	2683.4759884369055
2104	Veracruz	Banderilla	Banderilla, Veracruz	146330.53527151854	3511.9328465164454
2105	Veracruz	BenitoJuárez	BenitoJuárez, Veracruz	111077.47097676995	2665.859303442479
2106	Veracruz	BocadelRío	BocadelRío, Veracruz	243283.79566603497	5838.811095984839
2107	Veracruz	Calcahualco	Calcahualco, Veracruz	72932.89959821414	1750.3895903571392
2108	Veracruz	CamaróndeTejeda	CamaróndeTejeda, Veracruz	23398.075693713166	561.553816649116
2109	Veracruz	CamerinoZ.Mendoza	CamerinoZ.Mendoza, Veracruz	30976.856048247886	743.4445451579492
2110	Veracruz	CarlosA.Carrillo	CarlosA.Carrillo, Veracruz	91153.39034509865	2187.6813682823677
2111	Veracruz	CarrilloPuerto	CarrilloPuerto, Veracruz	75782.31990550245	1818.7756777320587
2112	Veracruz	CastillodeTeayo	CastillodeTeayo, Veracruz	110601.62244653743	2654.438938716898
2113	Veracruz	Catemaco	Catemaco, Veracruz	132845.32085841405	3188.287700601937
2114	Veracruz	CazonesdeHerrera	CazonesdeHerrera, Veracruz	98545.78654586332	2365.0988771007196
2115	Veracruz	CerroAzul	CerroAzul, Veracruz	35658.653452367296	855.8076828568152
2116	Veracruz	Chacaltianguis	Chacaltianguis, Veracruz	88578.7504819535	2125.890011566884
2117	Veracruz	Chalma	Chalma, Veracruz	76441.17571007623	1834.5882170418297
2118	Veracruz	Chiconamel	Chiconamel, Veracruz	54046.21605200416	1297.1091852480997
2119	Veracruz	Chiconquiaco	Chiconquiaco, Veracruz	76475.28446920663	1835.406827260959
2120	Veracruz	Chicontepec	Chicontepec, Veracruz	304777.77188004047	7314.6665251209715
2121	Veracruz	Chinameca	Chinameca, Veracruz	128317.3647473347	3079.6167539360326
2122	Veracruz	ChinampadeGorostiza	ChinampadeGorostiza, Veracruz	67542.29307192049	1621.0150337260918
2123	Veracruz	Chocamán	Chocamán, Veracruz	66180.46769773346	1588.331224745603
2124	Veracruz	Chontla	Chontla, Veracruz	90360.87937808441	2168.6611050740257
2125	Veracruz	Chumatlán	Chumatlán, Veracruz	21324.68287239816	511.7923889375558
2126	Veracruz	Citlaltépetl	Citlaltépetl, Veracruz	28601.83012975076	686.4439231140183
2127	Veracruz	Coacoatzintla	Coacoatzintla, Veracruz	39247.645671589715	941.9434961181532
2128	Veracruz	Coahuitlán	Coahuitlán, Veracruz	26121.615341375113	626.9187681930026
2129	Veracruz	Coatepec	Coatepec, Veracruz	280929.21394991805	6742.301134798033
2130	Veracruz	Coatzacoalcos	Coatzacoalcos, Veracruz	606340.2798814997	14552.166717155993
2131	Veracruz	Coatzintla	Coatzintla, Veracruz	143434.75323879093	3442.4340777309826
2132	Veracruz	Coetzala	Coetzala, Veracruz	10771.577488485782	258.5178597236588
2133	Veracruz	Colipa	Colipa, Veracruz	29473.77436637906	707.3705847930975
2134	Veracruz	Comapa	Comapa, Veracruz	92176.75032184256	2212.2420077242214
2135	Veracruz	Córdoba	Córdoba, Veracruz	349470.17214752955	8387.28413154071
2136	Veracruz	CosamaloapandeCarpio	CosamaloapandeCarpio, Veracruz	193736.2234112094	4649.669361869025
2137	Veracruz	CosautlándeCarvajal	CosautlándeCarvajal, Veracruz	80002.25088670396	1920.054021280895
2138	Veracruz	Coscomatepec	Coscomatepec, Veracruz	183503.88516168128	4404.09324388035
2139	Veracruz	Cosoleacaque	Cosoleacaque, Veracruz	309928.93557117396	7438.294453708176
2140	Veracruz	Cotaxtla	Cotaxtla, Veracruz	105367.31288075003	2528.815509138001
2141	Veracruz	Coxquihui	Coxquihui, Veracruz	77165.99045228567	1851.983770854856
2142	Veracruz	Coyutla	Coyutla, Veracruz	118260.94534319078	2838.2626882365785
2143	Veracruz	Cuichapa	Cuichapa, Veracruz	19963.98860804315	479.1357265930356
2144	Veracruz	Cuitláhuac	Cuitláhuac, Veracruz	81907.85783712892	1965.788588091094
2145	Veracruz	ElHigo	ElHigo, Veracruz	64916.69613330946	1558.000707199427
2146	Veracruz	EmilianoZapata	EmilianoZapata, Veracruz	241328.5097058615	5791.884232940675
2147	Veracruz	Espinal	Espinal, Veracruz	130309.11209372756	3127.418690249461
2148	Veracruz	FilomenoMata	FilomenoMata, Veracruz	31605.18636899779	758.524472855947
2149	Veracruz	Fortín	Fortín, Veracruz	141575.8295732652	3397.8199097583647
2150	Veracruz	GutiérrezZamora	GutiérrezZamora, Veracruz	73277.27272358678	1758.6545453660829
2151	Veracruz	Hidalgotitlán	Hidalgotitlán, Veracruz	106601.52929022147	2558.4367029653154
2152	Veracruz	Huatusco	Huatusco, Veracruz	204724.5155800487	4913.388373921169
2153	Veracruz	Huayacocotla	Huayacocotla, Veracruz	96475.9612034116	2315.4230688818784
2154	Veracruz	HueyapandeOcampo	HueyapandeOcampo, Veracruz	210893.7808597573	5061.450740634175
2155	Veracruz	HuiloapandeCuauhtémoc	HuiloapandeCuauhtémoc, Veracruz	73735.05914334007	1769.6414194401616
2156	Veracruz	IgnaciodelaLlave	IgnaciodelaLlave, Veracruz	71296.6145398793	1711.1187489571032
2157	Veracruz	Ilamatlán	Ilamatlán, Veracruz	65879.11055061345	1581.0986532147228
2158	Veracruz	Isla	Isla, Veracruz	171220.0679738183	4109.281631371639
2159	Veracruz	Ixcatepec	Ixcatepec, Veracruz	53983.2548059298	1295.5981153423154
2160	Veracruz	IxhuacándelosReyes	IxhuacándelosReyes, Veracruz	90955.36988533546	2182.9288772480513
2161	Veracruz	IxhuatlándeMadero	IxhuatlándeMadero, Veracruz	266733.970406655	6401.615289759719
2162	Veracruz	IxhuatlándelCafé	IxhuatlándelCafé, Veracruz	106158.39785832327	2547.801548599758
2163	Veracruz	IxhuatlándelSureste	IxhuatlándelSureste, Veracruz	48644.753805769964	1167.4740913384792
2164	Veracruz	Ixhuatlancillo	Ixhuatlancillo, Veracruz	159450.64775409288	3826.815546098229
2165	Veracruz	Ixmatlahuacan	Ixmatlahuacan, Veracruz	54346.65402460401	1304.3196965904963
2166	Veracruz	Ixtaczoquitlán	Ixtaczoquitlán, Veracruz	285259.74299740954	6846.233831937829
2167	Veracruz	Jalacingo	Jalacingo, Veracruz	177871.30360132188	4268.911286431725
2168	Veracruz	Jalcomulco	Jalcomulco, Veracruz	24010.43956056273	576.2505494535055
2169	Veracruz	Jáltipan	Jáltipan, Veracruz	110482.01087858502	2651.5682610860404
2170	Veracruz	Jamapa	Jamapa, Veracruz	56033.25212259705	1344.7980509423292
2171	Veracruz	JesúsCarranza	JesúsCarranza, Veracruz	178689.9174540416	4288.558018896999
2172	Veracruz	Jilotepec	Jilotepec, Veracruz	95672.94804746842	2296.150753139242
2173	Veracruz	JoséAzueta	JoséAzueta, Veracruz	102999.87408574803	2471.9969780579527
2174	Veracruz	JuanRodríguezClara	JuanRodríguezClara, Veracruz	148483.06993844334	3563.59367852264
2175	Veracruz	JuchiquedeFerrer	JuchiquedeFerrer, Veracruz	68515.47729160386	1644.3714549984927
2176	Veracruz	LaAntigua	LaAntigua, Veracruz	138286.09826827797	3318.8663584386713
2177	Veracruz	LaPerla	LaPerla, Veracruz	100879.70681912519	2421.1129636590044
2178	Veracruz	LanderoyCoss	LanderoyCoss, Veracruz	14011.910307067872	336.285847369629
2179	Veracruz	LasChoapas	LasChoapas, Veracruz	281295.78384461027	6751.098812270647
2180	Veracruz	LasMinas	LasMinas, Veracruz	23340.8935907921	560.1814461790104
2181	Veracruz	LasVigasdeRamírez	LasVigasdeRamírez, Veracruz	52248.392815146675	1253.9614275635201
2182	Veracruz	LerdodeTejada	LerdodeTejada, Veracruz	22603.819898289974	542.4916775589594
2183	Veracruz	LosReyes	LosReyes, Veracruz	40503.99701561802	972.0959283748325
2184	Veracruz	Magdalena	Magdalena, Veracruz	9239.280539576492	221.7427329498358
2185	Veracruz	Maltrata	Maltrata, Veracruz	79173.82833601876	1900.1718800644503
2186	Veracruz	ManlioFabioAltamirano	ManlioFabioAltamirano, Veracruz	156415.38784089265	3753.969308181424
2187	Veracruz	MarianoEscobedo	MarianoEscobedo, Veracruz	76453.85908931037	1834.8926181434488
2188	Veracruz	MartínezdelaTorre	MartínezdelaTorre, Veracruz	278619.67725695693	6686.872254166967
2189	Veracruz	Mecatlán	Mecatlán, Veracruz	42680.08766674192	1024.322104001806
2190	Veracruz	Mecayapan	Mecayapan, Veracruz	69527.05400091475	1668.6492960219541
2191	Veracruz	Medellín	Medellín, Veracruz	294149.1163397097	7059.578792153034
2192	Veracruz	Miahuatlán	Miahuatlán, Veracruz	21605.671461338992	518.5361150721358
2193	Veracruz	Minatitlán	Minatitlán, Veracruz	291095.39039936475	6986.289369584754
2194	Veracruz	Misantla	Misantla, Veracruz	257716.8580752563	6185.204593806151
2195	Veracruz	MixtladeAltamirano	MixtladeAltamirano, Veracruz	44920.45456816828	1078.0909096360388
2196	Veracruz	Moloacán	Moloacán, Veracruz	58730.1088383971	1409.5226121215303
2197	Veracruz	NanchitaldeLázaroCárdenasdel	NanchitaldeLázaroCárdenasdel, Veracruz	16172.151794124202	388.13164305898084
2198	Veracruz	Naolinco	Naolinco, Veracruz	91230.37526956809	2189.529006469634
2199	Veracruz	Naranjal	Naranjal, Veracruz	33070.53310123671	793.692794429681
2200	Veracruz	NaranjosAmatlán	NaranjosAmatlán, Veracruz	67831.27045302332	1627.9504908725596
2201	Veracruz	Nautla	Nautla, Veracruz	80114.96338246328	1922.7591211791187
2202	Veracruz	Nogales	Nogales, Veracruz	111941.1261279566	2686.5870270709584
